Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,602,456,False
1,600,457,False
2,598,458,False
3,596,459,False
4,594,460,False
5,592,461,False
6,590,462,False
7,588,463,False
8,586,464,False
9,584,465,False
10,582,466,False
11,580,467,False
12,578,468,False
13,576,469,False
14,574,470,False
15,572,471,False
16,570,472,False
17,568,473,False
18,566,474,False
19,564,475,False
20,562,476,False
21,560,477,False
22,558,478,False
23,556,479,False
24,554,480,False
25,552,481,True
26,550,482,True
27,548,483,True
28,546,484,True
29,544,485,True
30,542,486,True
31,540,487,True
32,538,488,True
33,536,489,True
34,534,490,True
35,532,491,True
36,530,492,True
37,528,493,True
38,526,494,True
39,524,495,True
40,522,496,True
41,520,497,True
42,518,498,True
43,516,499,True
44,514,500,True
45,512,501,True
46,510,502,True
47,508,503,True
48,506,504,True
49,504,505,True
50,502,506,True
51,500,507,True
52,498,508,True
53,496,509,True
54,494,510,True
55,492,511,True
56,490,512,True
57,488,513,True
58,486,514,True
59,484,515,True
60,482,516,True
61,480,517,True
62,478,518,True
63,476,519,True
64,474,520,True
65,472,521,True
66,470,522,True
67,468,523,True
68,466,524,True
69,464,525,True
70,462,526,True
71,460,527,True
72,458,528,True
73,456,529,True
74,454,530,True
75,452,531,True
76,450,532,True
77,448,533,True
78,446,534,True
79,444,535,True
80,442,536,True
81,440,537,True
82,438,538,True
83,436,539,True
84,434,540,True
85,432,541,True
86,430,542,True
87,428,543,True
88,426,544,True
89,424,545,True
90,422,546,True
91,420,547,True
92,418,548,True
93,416,549,True
94,414,550,True
95,412,551,True
96,410,552,True
97,408,553,True
98,406,554,True
99,404,555,True
100,402,556,True
101,400,557,True
102,398,558,True
103,396,559,True
104,394,560,True
105,392,561,True
106,390,562,True
107,388,563,True
108,386,564,True
109,384,565,True
110,382,566,True
111,380,567,True
112,378,568,True
113,376,569,True
114,374,570,True
115,372,571,True
116,370,572,True
117,368,573,True
118,366,574,True
119,364,575,True
120,362,576,True
121,360,577,True
122,358,578,True
123,356,579,True
124,354,580,True
125,352,581,True
126,350,582,True
127,348,583,True
128,346,584,True
129,344,585,True
130,342,586,True
131,340,587,True
132,338,588,True
133,336,589,True
134,334,590,True
135,332,591,True
136,330,592,True
137,328,593,True
138,326,594,True
139,324,595,True
140,322,596,True
141,320,597,True
142,318,598,True
143,316,599,True
144,314,600,True
145,312,601,True
146,310,602,True
147,308,603,True
148,306,604,True
149,304,605,True
150,302,606,True
151,300,607,True
152,298,608,True
153,296,609,True
154,294,610,True
155,292,611,True
156,290,612,True
157,288,613,True
158,286,614,True
159,284,615,True
160,282,616,True
161,280,617,True
162,278,618,True
163,276,619,True
164,274,620,True
165,272,621,True
166,270,622,True
167,268,623,True
168,266,624,True
169,264,625,True
170,262,626,True
171,260,627,True
172,258,628,True
173,256,629,True
174,254,630,True
175,252,631,True
176,250,632,True
177,248,633,True
178,246,634,True
179,244,635,True
180,242,636,True
181,240,637,True
182,238,638,True
183,236,639,True
184,234,640,True
185,232,641,True
186,230,642,True
187,228,643,True
188,226,644,True
189,224,645,True
190,222,646,True
191,220,647,True
192,218,648,True
193,216,649,True
194,214,650,True
195,212,651,True
196,210,652,True
197,208,653,True
198,206,654,True
199,204,655,True
200,202,656,True
201,200,657,True
202,198,658,True
203,196,659,True
204,194,660,True
205,192,661,True
206,190,662,True
207,188,663,True
208,186,664,True
209,184,665,True
210,182,666,True
211,180,667,True
212,178,668,True
213,176,669,True
214,174,670,True
215,172,671,True
216,170,672,True
217,168,673,True
218,166,674,True
219,164,675,True
220,162,676,True
221,160,677,True
222,158,678,True
223,156,679,True
224,154,680,True
225,152,681,True
226,150,682,True
227,148,683,True
228,146,684,True
229,144,685,True
230,142,686,True
231,140,687,True
232,138,688,True
233,136,689,True
234,134,690,True
235,132,691,True
236,130,692,True
237,128,693,True
238,126,694,True
239,124,695,True
240,122,696,True
241,120,697,True
242,118,698,True
243,116,699,True
244,114,700,True
245,112,701,True
246,110,702,True
247,108,703,True
248,106,704,True
249,104,705,True
250,102,706,True
251,100,707,True
252,98,708,True
253,96,709,True
254,94,710,True
255,92,711,True
256,90,712,True
257,88,713,True
258,86,714,True
259,84,715,True
260,82,716,True
261,80,717,True
262,78,718,True
263,76,719,True
264,74,720,True
265,72,721,True
266,70,722,True
267,68,723,True
268,66,724,True
269,64,725,True
270,62,726,True
271,60,727,True
272,58,728,True
273,56,729,True
274,54,730,True
275,52,731,True
276,50,732,True
277,48,733,True
278,46,734,True
279,44,735,True
280,42,736,True
281,40,737,True
282,38,738,True
283,36,739,True
284,34,740,True
285,32,741,True
286,30,742,True
287,28,743,True
288,26,744,True
289,24,745,True
290,22,746,True
291,20,747,True
292,18,748,True
293,16,749,True
294,14,750,True
295,12,751,True
296,10,752,True
297,8,753,True
298,6,754,True
299,4,755,True
300,2,756,True
301,0,757,True
