Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
994,64,0,True
995,62,1,True
996,60,2,True
997,58,3,True
998,56,4,True
999,54,5,True
1000,52,6,True
1001,50,7,True
1002,48,8,True
1003,46,9,True
1004,44,10,True
1005,42,11,True
1006,40,12,True
1007,38,13,True
1008,36,14,True
1009,34,15,True
1010,32,16,True
1011,30,17,True
1012,28,18,True
1013,26,19,True
1014,24,20,True
1015,22,21,True
1016,20,22,True
1017,18,23,True
1018,16,24,True
1019,14,25,True
1020,12,26,True
1021,10,27,True
1022,8,28,True
1023,6,29,True
1024,4,30,True
1025,2,31,True
1026,0,32,True
