Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,398,660,False
1,396,661,False
2,394,662,False
3,392,663,False
4,390,664,False
5,388,665,False
6,386,666,False
7,384,667,False
8,382,668,False
9,380,669,False
10,378,670,False
11,376,671,False
12,374,672,False
13,372,673,False
14,370,674,False
15,368,675,False
16,366,676,True
17,364,677,True
18,362,678,True
19,360,679,True
20,358,680,True
21,356,681,True
22,354,682,True
23,352,683,True
24,350,684,True
25,348,685,True
26,346,686,True
27,344,687,True
28,342,688,True
29,340,689,True
30,338,690,True
31,336,691,True
32,334,692,True
33,332,693,True
34,330,694,True
35,328,695,True
36,326,696,True
37,324,697,True
38,322,698,True
39,320,699,True
40,318,700,True
41,316,701,True
42,314,702,True
43,312,703,True
44,310,704,True
45,308,705,True
46,306,706,True
47,304,707,True
48,302,708,True
49,300,709,True
50,298,710,True
51,296,711,True
52,294,712,True
53,292,713,True
54,290,714,True
55,288,715,True
56,286,716,True
57,284,717,True
58,282,718,True
59,280,719,True
60,278,720,True
61,276,721,True
62,274,722,True
63,272,723,True
64,270,724,True
65,268,725,True
66,266,726,True
67,264,727,True
68,262,728,True
69,260,729,True
70,258,730,True
71,256,731,True
72,254,732,True
73,252,733,True
74,250,734,True
75,248,735,True
76,246,736,True
77,244,737,True
78,242,738,True
79,240,739,True
80,238,740,True
81,236,741,True
82,234,742,True
83,232,743,True
84,230,744,True
85,228,745,True
86,226,746,True
87,224,747,True
88,222,748,True
89,220,749,True
90,218,750,True
91,216,751,True
92,214,752,True
93,212,753,True
94,210,754,True
95,208,755,True
96,206,756,True
97,204,757,True
98,202,758,True
99,200,759,True
100,198,760,True
101,196,761,True
102,194,762,True
103,192,763,True
104,190,764,True
105,188,765,True
106,186,766,True
107,184,767,True
108,182,768,True
109,180,769,True
110,178,770,True
111,176,771,True
112,174,772,True
113,172,773,True
114,170,774,True
115,168,775,True
116,166,776,True
117,164,777,True
118,162,778,True
119,160,779,True
120,158,780,True
121,156,781,True
122,154,782,True
123,152,783,True
124,150,784,True
125,148,785,True
126,146,786,True
127,144,787,True
128,142,788,True
129,140,789,True
130,138,790,True
131,136,791,True
132,134,792,True
133,132,793,True
134,130,794,True
135,128,795,True
136,126,796,True
137,124,797,True
138,122,798,True
139,120,799,True
140,118,800,True
141,116,801,True
142,114,802,True
143,112,803,True
144,110,804,True
145,108,805,True
146,106,806,True
147,104,807,True
148,102,808,True
149,100,809,True
150,98,810,True
151,96,811,True
152,94,812,True
153,92,813,True
154,90,814,True
155,88,815,True
156,86,816,True
157,84,817,True
158,82,818,True
159,80,819,True
160,78,820,True
161,76,821,True
162,74,822,True
163,72,823,True
164,70,824,True
165,68,825,True
166,66,826,True
167,64,827,True
168,62,828,True
169,60,829,True
170,58,830,True
171,56,831,True
172,54,832,True
173,52,833,True
174,50,834,True
175,48,835,True
176,46,836,True
177,44,837,True
178,42,838,True
179,40,839,True
180,38,840,True
181,36,841,True
182,34,842,True
183,32,843,True
184,30,844,True
185,28,845,True
186,26,846,True
187,24,847,True
188,22,848,True
189,20,849,True
190,18,850,True
191,16,851,True
192,14,852,True
193,12,853,True
194,10,854,True
195,8,855,True
196,6,856,True
197,4,857,True
198,2,858,True
199,0,859,True
