Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
2,13,57,72072
3,11,58,1636866
4,9,59,21682962
5,7,60,162371405
6,5,61,842658941
7,3,62,1853259422
8,1,63,1140817608
