Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
59,13,0,6585848205433660778515191305354487585104293688866334642112000
60,11,1,6576232147614231919724636922542540481441521481564139880793600
61,9,2,6542785519761319289110485474798558631955477594806880757043200
62,7,3,6493268489363095779031127941440885762864861503620593969100800
63,5,4,6422325447443318957289161808748019611483977040572266796902400
64,3,5,6307968710808628554094537080644475417215130232395321737932800
65,1,6,6108355488262441031472745913444308875782470513989206018764800
