Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
3,18,51,617512896
4,16,52,12822473664
5,14,53,159399300060
6,12,54,1424621298870
7,10,55,9141032348910
8,8,56,46154550897840
9,6,57,180204799171320
10,4,58,372647036846700
11,2,59,239910773186700
12,0,60,26020691235000
