Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
57,15,0,6584184326896240786786158788660096596253989172843260278489600
58,13,1,6564217837417774043691380664606036098176972235526267730752000
59,11,2,6513619401974805247557647700188616897142498841859964059456000
60,9,3,6443981128501752872540611987588323074054470602990484302681600
61,7,4,6356706236154664061318054635718227837373299483704085257619200
62,5,5,6239711054785846332999321333806836379602073726670444111916800
63,3,6,6064250112479892892912610109140353244195455681285401835276800
64,1,7,5783039241355702988192311612195274430034276003266111332044800
