Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
56,16,0,6582665160654026682371967910419188868868750378831488754022400
57,14,1,6555320168294172802916532102082849775934452086619601313612800
58,12,2,6494509926115895831363093333048827031115611298452341499404800
59,10,3,6413062186474753981983059463015413713334092935404230789286400
60,8,4,6315000968968757042296627863504683349396256458294691348569600
61,6,5,6192308845244800462394961050239078521942445916641983967795200
62,4,6,6021874784379073163476646642693943421595255077156255803129600
63,2,7,5763218122750855300766167053106973073411130152128599118304000
64,0,8,5360188711118952323101227684978178822073831178999184105574400
