Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
3,15,54,756756
4,13,55,23783760
5,11,56,469576800
6,9,57,7078579200
7,7,58,82325350800
8,5,59,841072848000
9,3,60,7569655632000
