Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
55,17,0,6580455531718808367510469275514308461196850457490602665728000
56,15,1,6543996654287706172295741799583781734610501755365982208870400
57,13,2,6471746100211691474997245879526368902021093683839851552934400
58,11,3,6377358339462068457486644916555672758197782235188529786176000
59,9,4,6267012677440603274542279987132078372014868904420489992435200
60,7,5,6136210129375096236315847774265367885121425245149107999705600
61,5,6,5966859462323450007527583749862931719779743353133951559827200
62,3,7,5724834369262102636226649018047087906617101678497226259948800
63,1,8,5360188711118952323101227684978178822073831178999184105574400
