Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
2,15,55,756756
3,13,56,12594582
4,11,57,118200390
5,9,58,625464420
6,7,59,2324800716
7,5,60,5723568732
8,3,61,8547820932
9,1,62,5415468492
