Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
4,20,48,11732745024
5,18,49,302581319040
6,16,50,4746373632000
7,14,51,57364375068000
8,12,52,569861484192000
9,10,53,4738148382240000
10,8,54,34989403438080000
11,6,55,236256574554000000
12,4,56,1323036817502400000
