Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
2,14,56,252252
3,12,57,4873176
4,10,58,53823042
5,8,59,333428970
6,6,60,1430567471
7,4,61,3461148845
8,2,62,3990584864
9,0,63,1140817608
