Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
2,11,59,2772
3,9,60,91098
4,7,61,1862574
5,5,62,23174205
6,3,63,223374375
7,1,64,133428960
