Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
4,23,45,20778691437504
5,21,46,385186019137920
6,19,47,4233365061765840
7,17,48,34781496588198360
8,15,49,226806751681453944
9,13,50,1189257643003329900
10,11,51,5240266738872511500
11,9,52,19738522867416853500
12,7,53,60168745144424416500
13,5,54,112023994608292016250
14,3,55,73863698449639848750
15,1,56,9405964874431125000
