Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
4,22,46,2710264100544
5,20,47,55789202589120
6,18,48,685634603013360
7,16,49,6348258417140640
8,14,50,47024208525294000
9,12,51,282100782422844000
10,10,52,1434833523138015000
11,8,53,6272592167491650000
12,6,54,21605019406850880000
13,4,55,31250838399130350000
14,2,56,7524771899544900000
