Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
2,12,58,16632
3,10,59,450576
4,8,60,7318514
5,6,61,68922680
6,4,62,463550285
7,2,63,763046865
8,0,64,133428960
