Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
2,16,54,2018016
3,14,55,29261232
4,12,56,237220830
5,10,57,1100331330
6,8,58,3657225516
7,6,59,8853669132
8,4,60,14915225892
9,2,61,14812525812
10,0,62,5415468492
