Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
4,25,43,623360743125120
5,23,44,9506251332658080
6,21,45,85088536113540960
7,19,46,563826045011229000
8,17,47,2944220078426851224
9,15,48,12348606321953978076
10,13,49,43475739868636655580
11,11,50,132016612222373224500
12,9,51,342686330824857673500
13,7,52,708455794990039346250
14,5,53,980039385444609740250
15,3,54,648813684607220632500
16,1,55,141626956823577225000
