Blue-Blue,Blue-Red,Red-Red,Number Ways Achieve Max Districts {max_districts}
3,17,52,102918816
4,15,53,2432213784
5,13,54,34853929110
6,11,55,364284493650
7,9,56,2768568541200
8,7,57,16837125690000
9,5,58,78899493588300
10,3,59,123243455758500
11,1,60,26020691235000
