Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,433,719,False
1,431,720,False
2,429,721,False
3,427,722,False
4,425,723,False
5,423,724,False
6,421,725,False
7,419,726,False
8,417,727,False
9,415,728,False
10,413,729,False
11,411,730,False
12,409,731,False
13,407,732,False
14,405,733,False
15,403,734,False
16,401,735,False
17,399,736,True
18,397,737,True
19,395,738,True
20,393,739,True
21,391,740,True
22,389,741,True
23,387,742,True
24,385,743,True
25,383,744,True
26,381,745,True
27,379,746,True
28,377,747,True
29,375,748,True
30,373,749,True
31,371,750,True
32,369,751,True
33,367,752,True
34,365,753,True
35,363,754,True
36,361,755,True
37,359,756,True
38,357,757,True
39,355,758,True
40,353,759,True
41,351,760,True
42,349,761,True
43,347,762,True
44,345,763,True
45,343,764,True
46,341,765,True
47,339,766,True
48,337,767,True
49,335,768,True
50,333,769,True
51,331,770,True
52,329,771,True
53,327,772,True
54,325,773,True
55,323,774,True
56,321,775,True
57,319,776,True
58,317,777,True
59,315,778,True
60,313,779,True
61,311,780,True
62,309,781,True
63,307,782,True
64,305,783,True
65,303,784,True
66,301,785,True
67,299,786,True
68,297,787,True
69,295,788,True
70,293,789,True
71,291,790,True
72,289,791,True
73,287,792,True
74,285,793,True
75,283,794,True
76,281,795,True
77,279,796,True
78,277,797,True
79,275,798,True
80,273,799,True
81,271,800,True
82,269,801,True
83,267,802,True
84,265,803,True
85,263,804,True
86,261,805,True
87,259,806,True
88,257,807,True
89,255,808,True
90,253,809,True
91,251,810,True
92,249,811,True
93,247,812,True
94,245,813,True
95,243,814,True
96,241,815,True
97,239,816,True
98,237,817,True
99,235,818,True
100,233,819,True
101,231,820,True
102,229,821,True
103,227,822,True
104,225,823,True
105,223,824,True
106,221,825,True
107,219,826,True
108,217,827,True
109,215,828,True
110,213,829,True
111,211,830,True
112,209,831,True
113,207,832,True
114,205,833,True
115,203,834,True
116,201,835,True
117,199,836,True
118,197,837,True
119,195,838,True
120,193,839,True
121,191,840,True
122,189,841,True
123,187,842,True
124,185,843,True
125,183,844,True
126,181,845,True
127,179,846,True
128,177,847,True
129,175,848,True
130,173,849,True
131,171,850,True
132,169,851,True
133,167,852,True
134,165,853,True
135,163,854,True
136,161,855,True
137,159,856,True
138,157,857,True
139,155,858,True
140,153,859,True
141,151,860,True
142,149,861,True
143,147,862,True
144,145,863,True
145,143,864,True
146,141,865,True
147,139,866,True
148,137,867,True
149,135,868,True
150,133,869,True
151,131,870,True
152,129,871,True
153,127,872,True
154,125,873,True
155,123,874,True
156,121,875,True
157,119,876,True
158,117,877,True
159,115,878,True
160,113,879,True
161,111,880,True
162,109,881,True
163,107,882,True
164,105,883,True
165,103,884,True
166,101,885,True
167,99,886,True
168,97,887,True
169,95,888,True
170,93,889,True
171,91,890,True
172,89,891,True
173,87,892,True
174,85,893,True
175,83,894,True
176,81,895,True
177,79,896,True
178,77,897,True
179,75,898,True
180,73,899,True
181,71,900,True
182,69,901,True
183,67,902,True
184,65,903,True
185,63,904,True
186,61,905,True
187,59,906,True
188,57,907,True
189,55,908,True
190,53,909,True
191,51,910,True
192,49,911,True
193,47,912,True
194,45,913,True
195,43,914,True
196,41,915,True
197,39,916,True
198,37,917,True
199,35,918,True
200,33,919,True
201,31,920,True
202,29,921,True
203,27,922,True
204,25,923,True
205,23,924,True
206,21,925,True
207,19,926,True
208,17,927,True
209,15,928,True
210,13,929,True
211,11,930,True
212,9,931,True
213,7,932,False
214,5,933,False
215,3,934,False
216,1,935,False
