Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,151,1001,False
1,149,1002,False
2,147,1003,False
3,145,1004,False
4,143,1005,False
5,141,1006,False
6,139,1007,True
7,137,1008,True
8,135,1009,True
9,133,1010,True
10,131,1011,True
11,129,1012,True
12,127,1013,True
13,125,1014,True
14,123,1015,True
15,121,1016,True
16,119,1017,True
17,117,1018,True
18,115,1019,True
19,113,1020,True
20,111,1021,True
21,109,1022,True
22,107,1023,True
23,105,1024,True
24,103,1025,True
25,101,1026,True
26,99,1027,True
27,97,1028,True
28,95,1029,True
29,93,1030,True
30,91,1031,True
31,89,1032,True
32,87,1033,True
33,85,1034,True
34,83,1035,True
35,81,1036,True
36,79,1037,True
37,77,1038,True
38,75,1039,True
39,73,1040,True
40,71,1041,True
41,69,1042,True
42,67,1043,True
43,65,1044,True
44,63,1045,True
45,61,1046,True
46,59,1047,True
47,57,1048,True
48,55,1049,True
49,53,1050,True
50,51,1051,True
51,49,1052,True
52,47,1053,True
53,45,1054,True
54,43,1055,True
55,41,1056,True
56,39,1057,True
57,37,1058,True
58,35,1059,True
59,33,1060,True
60,31,1061,True
61,29,1062,True
62,27,1063,True
63,25,1064,True
64,23,1065,True
65,21,1066,True
66,19,1067,True
67,17,1068,True
68,15,1069,True
69,13,1070,True
70,11,1071,True
71,9,1072,True
72,7,1073,True
73,5,1074,True
74,3,1075,False
75,1,1076,False
