Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
975,177,0,True
976,175,1,True
977,173,2,True
978,171,3,True
979,169,4,True
980,167,5,True
981,165,6,True
982,163,7,True
983,161,8,True
984,159,9,True
985,157,10,True
986,155,11,True
987,153,12,True
988,151,13,True
989,149,14,True
990,147,15,True
991,145,16,True
992,143,17,True
993,141,18,True
994,139,19,True
995,137,20,True
996,135,21,True
997,133,22,True
998,131,23,True
999,129,24,True
1000,127,25,True
1001,125,26,True
1002,123,27,True
1003,121,28,True
1004,119,29,True
1005,117,30,True
1006,115,31,True
1007,113,32,True
1008,111,33,True
1009,109,34,True
1010,107,35,True
1011,105,36,True
1012,103,37,True
1013,101,38,True
1014,99,39,True
1015,97,40,True
1016,95,41,True
1017,93,42,True
1018,91,43,True
1019,89,44,True
1020,87,45,True
1021,85,46,True
1022,83,47,True
1023,81,48,True
1024,79,49,True
1025,77,50,True
1026,75,51,True
1027,73,52,True
1028,71,53,True
1029,69,54,True
1030,67,55,True
1031,65,56,True
1032,63,57,True
1033,61,58,True
1034,59,59,True
1035,57,60,True
1036,55,61,True
1037,53,62,True
1038,51,63,True
1039,49,64,True
1040,47,65,True
1041,45,66,True
1042,43,67,True
1043,41,68,True
1044,39,69,True
1045,37,70,True
1046,35,71,True
1047,33,72,True
1048,31,73,True
1049,29,74,True
1050,27,75,True
1051,25,76,True
1052,23,77,True
1053,21,78,True
1054,19,79,True
1055,17,80,True
1056,15,81,True
1057,13,82,True
1058,11,83,True
1059,9,84,True
1060,7,85,True
1061,5,86,True
1062,3,87,True
1063,1,88,True
