Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,318,1250,False
1,316,1251,False
2,314,1252,False
3,312,1253,False
4,310,1254,False
5,308,1255,False
6,306,1256,False
7,304,1257,False
8,302,1258,False
9,300,1259,False
10,298,1260,True
11,296,1261,True
12,294,1262,True
13,292,1263,True
14,290,1264,True
15,288,1265,True
16,286,1266,True
17,284,1267,True
18,282,1268,True
19,280,1269,True
20,278,1270,True
21,276,1271,True
22,274,1272,True
23,272,1273,True
24,270,1274,True
25,268,1275,True
26,266,1276,True
27,264,1277,True
28,262,1278,True
29,260,1279,True
30,258,1280,True
31,256,1281,True
32,254,1282,True
33,252,1283,True
34,250,1284,True
35,248,1285,True
36,246,1286,True
37,244,1287,True
38,242,1288,True
39,240,1289,True
40,238,1290,True
41,236,1291,True
42,234,1292,True
43,232,1293,True
44,230,1294,True
45,228,1295,True
46,226,1296,True
47,224,1297,True
48,222,1298,True
49,220,1299,True
50,218,1300,True
51,216,1301,True
52,214,1302,True
53,212,1303,True
54,210,1304,True
55,208,1305,True
56,206,1306,True
57,204,1307,True
58,202,1308,True
59,200,1309,True
60,198,1310,True
61,196,1311,True
62,194,1312,True
63,192,1313,True
64,190,1314,True
65,188,1315,True
66,186,1316,True
67,184,1317,True
68,182,1318,True
69,180,1319,True
70,178,1320,True
71,176,1321,True
72,174,1322,True
73,172,1323,True
74,170,1324,True
75,168,1325,True
76,166,1326,True
77,164,1327,True
78,162,1328,True
79,160,1329,True
80,158,1330,True
81,156,1331,True
82,154,1332,True
83,152,1333,True
84,150,1334,True
85,148,1335,True
86,146,1336,True
87,144,1337,True
88,142,1338,True
89,140,1339,True
90,138,1340,True
91,136,1341,True
92,134,1342,True
93,132,1343,True
94,130,1344,True
95,128,1345,True
96,126,1346,True
97,124,1347,True
98,122,1348,True
99,120,1349,True
100,118,1350,True
101,116,1351,True
102,114,1352,True
103,112,1353,True
104,110,1354,True
105,108,1355,True
106,106,1356,True
107,104,1357,True
108,102,1358,True
109,100,1359,True
110,98,1360,True
111,96,1361,True
112,94,1362,True
113,92,1363,True
114,90,1364,True
115,88,1365,True
116,86,1366,True
117,84,1367,True
118,82,1368,True
119,80,1369,True
120,78,1370,True
121,76,1371,True
122,74,1372,True
123,72,1373,True
124,70,1374,True
125,68,1375,True
126,66,1376,True
127,64,1377,True
128,62,1378,True
129,60,1379,True
130,58,1380,True
131,56,1381,True
132,54,1382,True
133,52,1383,True
134,50,1384,True
135,48,1385,True
136,46,1386,True
137,44,1387,True
138,42,1388,True
139,40,1389,True
140,38,1390,True
141,36,1391,True
142,34,1392,True
143,32,1393,True
144,30,1394,True
145,28,1395,True
146,26,1396,True
147,24,1397,True
148,22,1398,True
149,20,1399,True
150,18,1400,True
151,16,1401,True
152,14,1402,True
153,12,1403,True
154,10,1404,True
155,8,1405,True
156,6,1406,True
157,4,1407,True
158,2,1408,True
159,0,1409,True
