Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
1115,567,0,True
1116,565,1,True
1117,563,2,True
1118,561,3,True
1119,559,4,True
1120,557,5,True
1121,555,6,True
1122,553,7,True
1123,551,8,True
1124,549,9,True
1125,547,10,True
1126,545,11,True
1127,543,12,True
1128,541,13,True
1129,539,14,True
1130,537,15,True
1131,535,16,True
1132,533,17,True
1133,531,18,True
1134,529,19,True
1135,527,20,True
1136,525,21,True
1137,523,22,True
1138,521,23,True
1139,519,24,True
1140,517,25,True
1141,515,26,True
1142,513,27,True
1143,511,28,True
1144,509,29,True
1145,507,30,True
1146,505,31,True
1147,503,32,True
1148,501,33,True
1149,499,34,True
1150,497,35,True
1151,495,36,True
1152,493,37,True
1153,491,38,True
1154,489,39,True
1155,487,40,True
1156,485,41,True
1157,483,42,True
1158,481,43,True
1159,479,44,True
1160,477,45,True
1161,475,46,True
1162,473,47,True
1163,471,48,True
1164,469,49,True
1165,467,50,True
1166,465,51,True
1167,463,52,True
1168,461,53,True
1169,459,54,True
1170,457,55,True
1171,455,56,True
1172,453,57,True
1173,451,58,True
1174,449,59,True
1175,447,60,True
1176,445,61,True
1177,443,62,True
1178,441,63,True
1179,439,64,True
1180,437,65,True
1181,435,66,True
1182,433,67,True
1183,431,68,True
1184,429,69,True
1185,427,70,True
1186,425,71,True
1187,423,72,True
1188,421,73,True
1189,419,74,True
1190,417,75,True
1191,415,76,True
1192,413,77,True
1193,411,78,True
1194,409,79,True
1195,407,80,True
1196,405,81,True
1197,403,82,True
1198,401,83,True
1199,399,84,True
1200,397,85,True
1201,395,86,True
1202,393,87,True
1203,391,88,True
1204,389,89,True
1205,387,90,True
1206,385,91,True
1207,383,92,True
1208,381,93,True
1209,379,94,True
1210,377,95,True
1211,375,96,True
1212,373,97,True
1213,371,98,True
1214,369,99,True
1215,367,100,True
1216,365,101,True
1217,363,102,True
1218,361,103,True
1219,359,104,True
1220,357,105,True
1221,355,106,True
1222,353,107,True
1223,351,108,True
1224,349,109,True
1225,347,110,True
1226,345,111,True
1227,343,112,True
1228,341,113,True
1229,339,114,True
1230,337,115,True
1231,335,116,True
1232,333,117,True
1233,331,118,True
1234,329,119,True
1235,327,120,True
1236,325,121,True
1237,323,122,True
1238,321,123,True
1239,319,124,True
1240,317,125,True
1241,315,126,True
1242,313,127,True
1243,311,128,True
1244,309,129,True
1245,307,130,True
1246,305,131,True
1247,303,132,True
1248,301,133,True
1249,299,134,True
1250,297,135,True
1251,295,136,True
1252,293,137,True
1253,291,138,True
1254,289,139,True
1255,287,140,True
1256,285,141,True
1257,283,142,True
1258,281,143,True
1259,279,144,True
1260,277,145,True
1261,275,146,True
1262,273,147,True
1263,271,148,True
1264,269,149,True
1265,267,150,True
1266,265,151,True
1267,263,152,True
1268,261,153,True
1269,259,154,True
1270,257,155,True
1271,255,156,True
1272,253,157,True
1273,251,158,True
1274,249,159,True
1275,247,160,True
1276,245,161,True
1277,243,162,True
1278,241,163,True
1279,239,164,True
1280,237,165,True
1281,235,166,True
1282,233,167,True
1283,231,168,True
1284,229,169,True
1285,227,170,True
1286,225,171,True
1287,223,172,True
1288,221,173,True
1289,219,174,True
1290,217,175,True
1291,215,176,True
1292,213,177,True
1293,211,178,True
1294,209,179,True
1295,207,180,True
1296,205,181,True
1297,203,182,True
1298,201,183,True
1299,199,184,True
1300,197,185,True
1301,195,186,True
1302,193,187,True
1303,191,188,True
1304,189,189,True
1305,187,190,True
1306,185,191,True
1307,183,192,True
1308,181,193,True
1309,179,194,True
1310,177,195,True
1311,175,196,True
1312,173,197,True
1313,171,198,True
1314,169,199,True
1315,167,200,True
1316,165,201,True
1317,163,202,True
1318,161,203,True
1319,159,204,True
1320,157,205,True
1321,155,206,True
1322,153,207,True
1323,151,208,True
1324,149,209,True
1325,147,210,True
1326,145,211,True
1327,143,212,True
1328,141,213,True
1329,139,214,True
1330,137,215,True
1331,135,216,True
1332,133,217,True
1333,131,218,True
1334,129,219,True
1335,127,220,True
1336,125,221,True
1337,123,222,True
1338,121,223,True
1339,119,224,True
1340,117,225,True
1341,115,226,True
1342,113,227,True
1343,111,228,True
1344,109,229,True
1345,107,230,True
1346,105,231,True
1347,103,232,True
1348,101,233,True
1349,99,234,True
1350,97,235,True
1351,95,236,True
1352,93,237,True
1353,91,238,True
1354,89,239,True
1355,87,240,True
1356,85,241,True
1357,83,242,True
1358,81,243,True
1359,79,244,True
1360,77,245,True
1361,75,246,True
1362,73,247,True
1363,71,248,True
1364,69,249,True
1365,67,250,True
1366,65,251,True
1367,63,252,True
1368,61,253,True
1369,59,254,True
1370,57,255,True
1371,55,256,True
1372,53,257,True
1373,51,258,True
1374,49,259,True
1375,47,260,True
1376,45,261,True
1377,43,262,True
1378,41,263,True
1379,39,264,True
1380,37,265,True
1381,35,266,True
1382,33,267,True
1383,31,268,True
1384,29,269,True
1385,27,270,True
1386,25,271,True
1387,23,272,True
1388,21,273,True
1389,19,274,True
1390,17,275,True
1391,15,276,True
1392,13,277,True
1393,11,278,True
1394,9,279,True
1395,7,280,True
1396,5,281,True
1397,3,282,True
1398,1,283,True
