Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
250,1432,0,True
251,1430,1,True
252,1428,2,True
253,1426,3,True
254,1424,4,True
255,1422,5,True
256,1420,6,True
257,1418,7,True
258,1416,8,True
259,1414,9,True
260,1412,10,True
261,1410,11,True
262,1408,12,True
263,1406,13,True
264,1404,14,True
265,1402,15,True
266,1400,16,True
267,1398,17,True
268,1396,18,True
269,1394,19,True
270,1392,20,True
271,1390,21,True
272,1388,22,True
273,1386,23,True
274,1384,24,True
275,1382,25,True
276,1380,26,True
277,1378,27,True
278,1376,28,True
279,1374,29,True
280,1372,30,True
281,1370,31,True
282,1368,32,True
283,1366,33,True
284,1364,34,True
285,1362,35,True
286,1360,36,True
287,1358,37,True
288,1356,38,True
289,1354,39,True
290,1352,40,True
291,1350,41,True
292,1348,42,True
293,1346,43,True
294,1344,44,True
295,1342,45,True
296,1340,46,True
297,1338,47,True
298,1336,48,True
299,1334,49,True
300,1332,50,True
301,1330,51,True
302,1328,52,True
303,1326,53,True
304,1324,54,True
305,1322,55,True
306,1320,56,True
307,1318,57,True
308,1316,58,True
309,1314,59,True
310,1312,60,True
311,1310,61,True
312,1308,62,True
313,1306,63,True
314,1304,64,True
315,1302,65,True
316,1300,66,True
317,1298,67,True
318,1296,68,True
319,1294,69,True
320,1292,70,True
321,1290,71,True
322,1288,72,True
323,1286,73,True
324,1284,74,True
325,1282,75,True
326,1280,76,True
327,1278,77,True
328,1276,78,True
329,1274,79,True
330,1272,80,True
331,1270,81,True
332,1268,82,True
333,1266,83,True
334,1264,84,True
335,1262,85,True
336,1260,86,True
337,1258,87,True
338,1256,88,True
339,1254,89,True
340,1252,90,True
341,1250,91,True
342,1248,92,True
343,1246,93,True
344,1244,94,True
345,1242,95,True
346,1240,96,True
347,1238,97,True
348,1236,98,True
349,1234,99,True
350,1232,100,True
351,1230,101,True
352,1228,102,True
353,1226,103,True
354,1224,104,True
355,1222,105,True
356,1220,106,True
357,1218,107,True
358,1216,108,True
359,1214,109,True
360,1212,110,True
361,1210,111,True
362,1208,112,True
363,1206,113,True
364,1204,114,True
365,1202,115,True
366,1200,116,True
367,1198,117,True
368,1196,118,True
369,1194,119,True
370,1192,120,True
371,1190,121,True
372,1188,122,True
373,1186,123,True
374,1184,124,True
375,1182,125,True
376,1180,126,True
377,1178,127,True
378,1176,128,True
379,1174,129,True
380,1172,130,True
381,1170,131,True
382,1168,132,True
383,1166,133,True
384,1164,134,True
385,1162,135,True
386,1160,136,True
387,1158,137,True
388,1156,138,True
389,1154,139,True
390,1152,140,True
391,1150,141,True
392,1148,142,True
393,1146,143,True
394,1144,144,True
395,1142,145,True
396,1140,146,True
397,1138,147,True
398,1136,148,True
399,1134,149,True
400,1132,150,True
401,1130,151,True
402,1128,152,True
403,1126,153,True
404,1124,154,True
405,1122,155,True
406,1120,156,True
407,1118,157,True
408,1116,158,True
409,1114,159,True
410,1112,160,True
411,1110,161,True
412,1108,162,True
413,1106,163,True
414,1104,164,True
415,1102,165,True
416,1100,166,True
417,1098,167,True
418,1096,168,True
419,1094,169,True
420,1092,170,True
421,1090,171,True
422,1088,172,True
423,1086,173,True
424,1084,174,True
425,1082,175,True
426,1080,176,True
427,1078,177,True
428,1076,178,True
429,1074,179,True
430,1072,180,True
431,1070,181,True
432,1068,182,True
433,1066,183,True
434,1064,184,True
435,1062,185,True
436,1060,186,True
437,1058,187,True
438,1056,188,True
439,1054,189,True
440,1052,190,True
441,1050,191,True
442,1048,192,True
443,1046,193,True
444,1044,194,True
445,1042,195,True
446,1040,196,True
447,1038,197,True
