Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,1264,418,False
1,1262,419,False
2,1260,420,False
3,1258,421,False
4,1256,422,False
5,1254,423,False
6,1252,424,False
7,1250,425,False
8,1248,426,False
9,1246,427,False
10,1244,428,False
11,1242,429,False
12,1240,430,False
13,1238,431,False
14,1236,432,False
15,1234,433,False
16,1232,434,False
17,1230,435,False
18,1228,436,False
19,1226,437,False
20,1224,438,False
21,1222,439,False
22,1220,440,False
23,1218,441,False
24,1216,442,False
25,1214,443,False
26,1212,444,False
27,1210,445,False
28,1208,446,False
29,1206,447,False
30,1204,448,False
31,1202,449,False
32,1200,450,False
33,1198,451,False
34,1196,452,False
35,1194,453,False
36,1192,454,False
37,1190,455,False
38,1188,456,False
39,1186,457,False
40,1184,458,False
41,1182,459,False
42,1180,460,True
43,1178,461,True
44,1176,462,True
45,1174,463,True
46,1172,464,True
47,1170,465,True
48,1168,466,True
49,1166,467,True
50,1164,468,True
51,1162,469,True
52,1160,470,True
53,1158,471,True
54,1156,472,True
55,1154,473,True
56,1152,474,True
57,1150,475,True
58,1148,476,True
59,1146,477,True
60,1144,478,True
61,1142,479,True
62,1140,480,True
63,1138,481,True
64,1136,482,True
65,1134,483,True
66,1132,484,True
67,1130,485,True
68,1128,486,True
69,1126,487,True
70,1124,488,True
71,1122,489,True
72,1120,490,True
73,1118,491,True
74,1116,492,True
75,1114,493,True
76,1112,494,True
77,1110,495,True
78,1108,496,True
79,1106,497,True
80,1104,498,True
81,1102,499,True
82,1100,500,True
83,1098,501,True
84,1096,502,True
85,1094,503,True
86,1092,504,True
87,1090,505,True
88,1088,506,True
89,1086,507,True
90,1084,508,True
91,1082,509,True
92,1080,510,True
93,1078,511,True
94,1076,512,True
95,1074,513,True
96,1072,514,True
97,1070,515,True
98,1068,516,True
99,1066,517,True
100,1064,518,True
101,1062,519,True
102,1060,520,True
103,1058,521,True
104,1056,522,True
105,1054,523,True
106,1052,524,True
107,1050,525,True
108,1048,526,True
109,1046,527,True
110,1044,528,True
111,1042,529,True
112,1040,530,True
113,1038,531,True
114,1036,532,True
115,1034,533,True
116,1032,534,True
117,1030,535,True
118,1028,536,True
119,1026,537,True
120,1024,538,True
121,1022,539,True
122,1020,540,True
123,1018,541,True
124,1016,542,True
125,1014,543,True
126,1012,544,True
127,1010,545,True
128,1008,546,True
129,1006,547,True
130,1004,548,True
131,1002,549,True
132,1000,550,True
133,998,551,True
134,996,552,True
135,994,553,True
136,992,554,True
137,990,555,True
138,988,556,True
139,986,557,True
140,984,558,True
141,982,559,True
142,980,560,True
143,978,561,True
144,976,562,True
145,974,563,True
146,972,564,True
147,970,565,True
148,968,566,True
149,966,567,True
150,964,568,True
151,962,569,True
152,960,570,True
153,958,571,True
154,956,572,True
155,954,573,True
156,952,574,True
157,950,575,True
158,948,576,True
159,946,577,True
160,944,578,True
161,942,579,True
162,940,580,True
163,938,581,True
164,936,582,True
165,934,583,True
166,932,584,True
167,930,585,True
168,928,586,True
169,926,587,True
170,924,588,True
171,922,589,True
172,920,590,True
173,918,591,True
174,916,592,True
175,914,593,True
176,912,594,True
177,910,595,True
178,908,596,True
179,906,597,True
180,904,598,True
181,902,599,True
182,900,600,True
183,898,601,True
184,896,602,True
185,894,603,True
186,892,604,True
187,890,605,True
188,888,606,True
189,886,607,True
190,884,608,True
191,882,609,True
192,880,610,True
193,878,611,True
194,876,612,True
195,874,613,True
196,872,614,True
197,870,615,True
198,868,616,True
199,866,617,True
200,864,618,True
201,862,619,True
202,860,620,True
203,858,621,True
204,856,622,True
205,854,623,True
206,852,624,True
207,850,625,True
208,848,626,True
209,846,627,True
210,844,628,True
211,842,629,True
212,840,630,True
213,838,631,True
214,836,632,True
215,834,633,True
216,832,634,True
217,830,635,True
218,828,636,True
219,826,637,True
220,824,638,True
221,822,639,True
222,820,640,True
223,818,641,True
224,816,642,True
225,814,643,True
226,812,644,True
227,810,645,True
228,808,646,True
229,806,647,True
230,804,648,True
231,802,649,True
232,800,650,True
233,798,651,True
234,796,652,True
235,794,653,True
236,792,654,True
237,790,655,True
238,788,656,True
239,786,657,True
240,784,658,True
241,782,659,True
242,780,660,True
243,778,661,True
244,776,662,True
245,774,663,True
246,772,664,True
247,770,665,True
248,768,666,True
249,766,667,True
250,764,668,True
251,762,669,True
252,760,670,True
253,758,671,True
254,756,672,True
255,754,673,True
256,752,674,True
257,750,675,True
258,748,676,True
259,746,677,True
260,744,678,True
261,742,679,True
262,740,680,True
263,738,681,True
264,736,682,True
265,734,683,True
266,732,684,True
267,730,685,True
268,728,686,True
269,726,687,True
270,724,688,True
271,722,689,True
272,720,690,True
273,718,691,True
274,716,692,True
275,714,693,True
276,712,694,True
277,710,695,True
278,708,696,True
279,706,697,True
280,704,698,True
281,702,699,True
282,700,700,True
283,698,701,True
284,696,702,True
