Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
654,1028,0,True
655,1026,1,True
656,1024,2,True
657,1022,3,True
658,1020,4,True
659,1018,5,True
660,1016,6,True
661,1014,7,True
662,1012,8,True
663,1010,9,True
664,1008,10,True
665,1006,11,True
666,1004,12,True
667,1002,13,True
668,1000,14,True
669,998,15,True
670,996,16,True
671,994,17,True
672,992,18,True
673,990,19,True
674,988,20,True
675,986,21,True
676,984,22,True
677,982,23,True
678,980,24,True
679,978,25,True
680,976,26,True
681,974,27,True
682,972,28,True
683,970,29,True
684,968,30,True
685,966,31,True
686,964,32,True
687,962,33,True
688,960,34,True
689,958,35,True
690,956,36,True
691,954,37,True
692,952,38,True
693,950,39,True
694,948,40,True
695,946,41,True
696,944,42,True
697,942,43,True
698,940,44,True
699,938,45,True
700,936,46,True
701,934,47,True
702,932,48,True
703,930,49,True
704,928,50,True
705,926,51,True
706,924,52,True
707,922,53,True
708,920,54,True
709,918,55,True
710,916,56,True
711,914,57,True
712,912,58,True
713,910,59,True
714,908,60,True
715,906,61,True
716,904,62,True
717,902,63,True
718,900,64,True
719,898,65,True
720,896,66,True
721,894,67,True
722,892,68,True
723,890,69,True
724,888,70,True
725,886,71,True
726,884,72,True
727,882,73,True
728,880,74,True
729,878,75,True
730,876,76,True
731,874,77,True
732,872,78,True
733,870,79,True
734,868,80,True
735,866,81,True
736,864,82,True
737,862,83,True
738,860,84,True
739,858,85,True
740,856,86,True
741,854,87,True
742,852,88,True
743,850,89,True
744,848,90,True
745,846,91,True
746,844,92,True
747,842,93,True
748,840,94,True
749,838,95,True
750,836,96,True
751,834,97,True
752,832,98,True
753,830,99,True
754,828,100,True
755,826,101,True
756,824,102,True
757,822,103,True
758,820,104,True
759,818,105,True
760,816,106,True
761,814,107,True
762,812,108,True
763,810,109,True
764,808,110,True
765,806,111,True
766,804,112,True
767,802,113,True
768,800,114,True
769,798,115,True
770,796,116,True
771,794,117,True
772,792,118,True
773,790,119,True
774,788,120,True
775,786,121,True
776,784,122,True
777,782,123,True
778,780,124,True
779,778,125,True
780,776,126,True
781,774,127,True
782,772,128,True
783,770,129,True
784,768,130,True
785,766,131,True
786,764,132,True
787,762,133,True
788,760,134,True
789,758,135,True
790,756,136,True
791,754,137,True
792,752,138,True
793,750,139,True
794,748,140,True
795,746,141,True
796,744,142,True
797,742,143,True
798,740,144,True
799,738,145,True
800,736,146,True
801,734,147,True
802,732,148,True
803,730,149,True
804,728,150,True
805,726,151,True
806,724,152,True
807,722,153,True
808,720,154,True
809,718,155,True
810,716,156,True
