Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,1009,449,False
1,1007,450,False
2,1005,451,False
3,1003,452,False
4,1001,453,False
5,999,454,False
6,997,455,False
7,995,456,False
8,993,457,False
9,991,458,False
10,989,459,False
11,987,460,False
12,985,461,False
13,983,462,False
14,981,463,False
15,979,464,False
16,977,465,False
17,975,466,False
18,973,467,False
19,971,468,False
20,969,469,False
21,967,470,False
22,965,471,False
23,963,472,False
24,961,473,False
25,959,474,False
26,957,475,False
27,955,476,False
28,953,477,False
29,951,478,False
30,949,479,False
31,947,480,False
32,945,481,False
33,943,482,False
34,941,483,False
35,939,484,False
36,937,485,True
37,935,486,True
38,933,487,True
39,931,488,True
40,929,489,True
41,927,490,True
42,925,491,True
43,923,492,True
44,921,493,True
45,919,494,True
46,917,495,True
47,915,496,True
48,913,497,True
49,911,498,True
50,909,499,True
51,907,500,True
52,905,501,True
53,903,502,True
54,901,503,True
55,899,504,True
56,897,505,True
57,895,506,True
58,893,507,True
59,891,508,True
60,889,509,True
61,887,510,True
62,885,511,True
63,883,512,True
64,881,513,True
65,879,514,True
66,877,515,True
67,875,516,True
68,873,517,True
69,871,518,True
70,869,519,True
71,867,520,True
72,865,521,True
73,863,522,True
74,861,523,True
75,859,524,True
76,857,525,True
77,855,526,True
78,853,527,True
79,851,528,True
80,849,529,True
81,847,530,True
82,845,531,True
83,843,532,True
84,841,533,True
85,839,534,True
86,837,535,True
87,835,536,True
88,833,537,True
89,831,538,True
90,829,539,True
91,827,540,True
92,825,541,True
93,823,542,True
94,821,543,True
95,819,544,True
96,817,545,True
97,815,546,True
98,813,547,True
99,811,548,True
100,809,549,True
101,807,550,True
102,805,551,True
103,803,552,True
104,801,553,True
105,799,554,True
106,797,555,True
107,795,556,True
108,793,557,True
109,791,558,True
110,789,559,True
111,787,560,True
112,785,561,True
113,783,562,True
114,781,563,True
115,779,564,True
116,777,565,True
117,775,566,True
118,773,567,True
119,771,568,True
120,769,569,True
121,767,570,True
122,765,571,True
123,763,572,True
124,761,573,True
125,759,574,True
126,757,575,True
127,755,576,True
128,753,577,True
129,751,578,True
130,749,579,True
131,747,580,True
132,745,581,True
133,743,582,True
134,741,583,True
135,739,584,True
136,737,585,True
137,735,586,True
138,733,587,True
139,731,588,True
140,729,589,True
141,727,590,True
142,725,591,True
143,723,592,True
144,721,593,True
145,719,594,True
146,717,595,True
147,715,596,True
148,713,597,True
149,711,598,True
150,709,599,True
151,707,600,True
152,705,601,True
153,703,602,True
154,701,603,True
155,699,604,True
156,697,605,True
157,695,606,True
158,693,607,True
159,691,608,True
160,689,609,True
161,687,610,True
162,685,611,True
163,683,612,True
164,681,613,True
165,679,614,True
166,677,615,True
167,675,616,True
168,673,617,True
169,671,618,True
170,669,619,True
171,667,620,True
172,665,621,True
173,663,622,True
174,661,623,True
175,659,624,True
176,657,625,True
177,655,626,True
178,653,627,True
179,651,628,True
180,649,629,True
181,647,630,True
182,645,631,True
183,643,632,True
184,641,633,True
185,639,634,True
186,637,635,True
187,635,636,True
188,633,637,True
189,631,638,True
190,629,639,True
191,627,640,True
192,625,641,True
193,623,642,True
194,621,643,True
195,619,644,True
196,617,645,True
197,615,646,True
198,613,647,True
199,611,648,True
200,609,649,True
201,607,650,True
202,605,651,True
203,603,652,True
204,601,653,True
205,599,654,True
206,597,655,True
207,595,656,True
208,593,657,True
209,591,658,True
210,589,659,True
211,587,660,True
212,585,661,True
213,583,662,True
214,581,663,True
215,579,664,True
216,577,665,True
217,575,666,True
218,573,667,True
219,571,668,True
220,569,669,True
221,567,670,True
222,565,671,True
223,563,672,True
224,561,673,True
225,559,674,True
226,557,675,True
227,555,676,True
228,553,677,True
229,551,678,True
230,549,679,True
231,547,680,True
232,545,681,True
233,543,682,True
234,541,683,True
235,539,684,True
236,537,685,True
237,535,686,True
238,533,687,True
239,531,688,True
240,529,689,True
241,527,690,True
242,525,691,True
243,523,692,True
244,521,693,True
245,519,694,True
246,517,695,True
247,515,696,True
248,513,697,True
249,511,698,True
250,509,699,True
251,507,700,True
252,505,701,True
253,503,702,True
254,501,703,True
255,499,704,True
256,497,705,True
257,495,706,True
258,493,707,True
259,491,708,True
260,489,709,True
261,487,710,True
262,485,711,True
263,483,712,True
264,481,713,True
265,479,714,True
266,477,715,True
267,475,716,True
268,473,717,True
269,471,718,True
270,469,719,True
271,467,720,True
272,465,721,True
273,463,722,True
274,461,723,True
275,459,724,True
276,457,725,True
277,455,726,True
278,453,727,True
279,451,728,True
280,449,729,True
281,447,730,True
282,445,731,True
283,443,732,True
284,441,733,True
285,439,734,True
286,437,735,True
287,435,736,True
288,433,737,True
289,431,738,True
290,429,739,True
291,427,740,True
292,425,741,True
293,423,742,True
294,421,743,True
295,419,744,True
296,417,745,True
297,415,746,True
298,413,747,True
299,411,748,True
300,409,749,True
301,407,750,True
302,405,751,True
303,403,752,True
304,401,753,True
305,399,754,True
306,397,755,True
307,395,756,True
308,393,757,True
309,391,758,True
310,389,759,True
311,387,760,True
312,385,761,True
313,383,762,True
314,381,763,True
315,379,764,True
316,377,765,True
317,375,766,True
318,373,767,True
319,371,768,True
320,369,769,True
321,367,770,True
322,365,771,True
323,363,772,True
324,361,773,True
325,359,774,True
326,357,775,True
327,355,776,True
328,353,777,True
329,351,778,True
330,349,779,True
331,347,780,True
332,345,781,True
333,343,782,True
334,341,783,True
335,339,784,True
336,337,785,True
337,335,786,True
338,333,787,True
339,331,788,True
340,329,789,True
341,327,790,True
342,325,791,True
343,323,792,True
344,321,793,True
345,319,794,True
346,317,795,True
347,315,796,True
348,313,797,True
349,311,798,True
350,309,799,True
351,307,800,True
352,305,801,True
353,303,802,True
354,301,803,True
355,299,804,True
356,297,805,True
357,295,806,True
358,293,807,True
359,291,808,True
360,289,809,True
361,287,810,True
362,285,811,True
363,283,812,True
364,281,813,True
365,279,814,True
366,277,815,True
367,275,816,True
368,273,817,True
369,271,818,True
370,269,819,True
371,267,820,True
372,265,821,True
373,263,822,True
374,261,823,True
375,259,824,True
376,257,825,True
377,255,826,True
378,253,827,True
379,251,828,True
380,249,829,True
381,247,830,True
382,245,831,True
383,243,832,True
384,241,833,True
385,239,834,True
386,237,835,True
387,235,836,True
388,233,837,True
389,231,838,True
390,229,839,True
391,227,840,True
392,225,841,True
393,223,842,True
394,221,843,True
395,219,844,True
396,217,845,True
397,215,846,True
398,213,847,True
399,211,848,True
400,209,849,True
401,207,850,True
402,205,851,True
403,203,852,True
404,201,853,True
405,199,854,True
406,197,855,True
407,195,856,True
408,193,857,True
409,191,858,True
410,189,859,True
411,187,860,True
412,185,861,True
413,183,862,True
414,181,863,True
415,179,864,True
416,177,865,True
417,175,866,True
418,173,867,True
419,171,868,True
420,169,869,True
421,167,870,True
422,165,871,True
423,163,872,True
424,161,873,True
425,159,874,True
426,157,875,True
427,155,876,True
428,153,877,True
429,151,878,True
430,149,879,True
431,147,880,True
432,145,881,True
433,143,882,True
434,141,883,True
435,139,884,True
436,137,885,True
437,135,886,True
438,133,887,True
439,131,888,True
440,129,889,True
441,127,890,True
442,125,891,True
443,123,892,True
444,121,893,True
445,119,894,True
446,117,895,True
447,115,896,True
448,113,897,True
449,111,898,True
450,109,899,True
451,107,900,True
452,105,901,True
453,103,902,True
454,101,903,True
455,99,904,True
456,97,905,True
457,95,906,True
458,93,907,True
459,91,908,True
460,89,909,True
461,87,910,True
462,85,911,True
463,83,912,True
464,81,913,True
465,79,914,True
466,77,915,True
467,75,916,True
468,73,917,True
469,71,918,True
470,69,919,True
471,67,920,True
472,65,921,True
473,63,922,True
474,61,923,True
475,59,924,True
476,57,925,True
477,55,926,True
478,53,927,True
479,51,928,True
480,49,929,True
481,47,930,True
482,45,931,True
483,43,932,True
484,41,933,True
485,39,934,True
486,37,935,True
487,35,936,True
488,33,937,True
489,31,938,True
490,29,939,True
491,27,940,True
492,25,941,True
493,23,942,True
494,21,943,True
495,19,944,True
496,17,945,True
497,15,946,True
498,13,947,True
499,11,948,True
500,9,949,True
501,7,950,True
502,5,951,True
503,3,952,True
504,1,953,True
