Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
882,576,0,True
883,574,1,True
884,572,2,True
885,570,3,True
886,568,4,True
887,566,5,True
888,564,6,True
889,562,7,True
890,560,8,True
891,558,9,True
892,556,10,True
893,554,11,True
894,552,12,True
895,550,13,True
896,548,14,True
897,546,15,True
898,544,16,True
899,542,17,True
900,540,18,True
901,538,19,True
902,536,20,True
903,534,21,True
904,532,22,True
905,530,23,True
906,528,24,True
907,526,25,True
908,524,26,True
909,522,27,True
910,520,28,True
911,518,29,True
912,516,30,True
913,514,31,True
914,512,32,True
915,510,33,True
916,508,34,True
917,506,35,True
918,504,36,True
919,502,37,True
920,500,38,True
921,498,39,True
922,496,40,True
923,494,41,True
924,492,42,True
925,490,43,True
926,488,44,True
927,486,45,True
928,484,46,True
929,482,47,True
930,480,48,True
931,478,49,True
932,476,50,True
933,474,51,True
934,472,52,True
935,470,53,True
936,468,54,True
937,466,55,True
938,464,56,True
939,462,57,True
940,460,58,True
941,458,59,True
942,456,60,True
943,454,61,True
944,452,62,True
945,450,63,True
946,448,64,True
947,446,65,True
948,444,66,True
949,442,67,True
950,440,68,True
951,438,69,True
952,436,70,True
953,434,71,True
954,432,72,True
955,430,73,True
956,428,74,True
957,426,75,True
958,424,76,True
959,422,77,True
960,420,78,True
961,418,79,True
962,416,80,True
963,414,81,True
964,412,82,True
965,410,83,True
966,408,84,True
967,406,85,True
968,404,86,True
969,402,87,True
970,400,88,True
971,398,89,True
972,396,90,True
973,394,91,True
974,392,92,True
975,390,93,True
976,388,94,True
977,386,95,True
978,384,96,True
979,382,97,True
980,380,98,True
981,378,99,True
982,376,100,True
983,374,101,True
984,372,102,True
985,370,103,True
986,368,104,True
987,366,105,True
988,364,106,True
989,362,107,True
990,360,108,True
991,358,109,True
992,356,110,True
993,354,111,True
994,352,112,True
995,350,113,True
996,348,114,True
997,346,115,True
998,344,116,True
999,342,117,True
1000,340,118,True
1001,338,119,True
1002,336,120,True
1003,334,121,True
1004,332,122,True
1005,330,123,True
1006,328,124,True
1007,326,125,True
1008,324,126,True
1009,322,127,True
1010,320,128,True
1011,318,129,True
1012,316,130,True
1013,314,131,True
1014,312,132,True
1015,310,133,True
1016,308,134,True
1017,306,135,True
1018,304,136,True
1019,302,137,True
1020,300,138,True
1021,298,139,True
1022,296,140,True
1023,294,141,True
1024,292,142,True
1025,290,143,True
1026,288,144,True
1027,286,145,True
1028,284,146,True
1029,282,147,True
1030,280,148,True
1031,278,149,True
1032,276,150,True
1033,274,151,True
1034,272,152,True
1035,270,153,True
1036,268,154,True
1037,266,155,True
1038,264,156,True
1039,262,157,True
1040,260,158,True
1041,258,159,True
1042,256,160,True
1043,254,161,True
1044,252,162,True
1045,250,163,True
1046,248,164,True
1047,246,165,True
1048,244,166,True
1049,242,167,True
1050,240,168,True
1051,238,169,True
1052,236,170,True
1053,234,171,True
1054,232,172,True
1055,230,173,True
1056,228,174,True
1057,226,175,True
1058,224,176,True
1059,222,177,True
1060,220,178,True
1061,218,179,True
1062,216,180,True
1063,214,181,True
1064,212,182,True
1065,210,183,True
1066,208,184,True
1067,206,185,True
1068,204,186,True
1069,202,187,True
1070,200,188,True
1071,198,189,True
1072,196,190,True
1073,194,191,True
1074,192,192,True
1075,190,193,True
1076,188,194,True
1077,186,195,True
1078,184,196,True
1079,182,197,True
1080,180,198,True
1081,178,199,True
1082,176,200,True
1083,174,201,True
1084,172,202,True
1085,170,203,True
1086,168,204,True
1087,166,205,True
1088,164,206,True
1089,162,207,True
1090,160,208,True
1091,158,209,True
1092,156,210,True
1093,154,211,True
1094,152,212,True
1095,150,213,True
1096,148,214,True
1097,146,215,True
1098,144,216,True
1099,142,217,True
1100,140,218,True
1101,138,219,True
1102,136,220,True
1103,134,221,True
1104,132,222,True
1105,130,223,True
1106,128,224,True
1107,126,225,True
1108,124,226,True
1109,122,227,True
1110,120,228,True
1111,118,229,True
1112,116,230,True
1113,114,231,True
1114,112,232,True
1115,110,233,True
1116,108,234,True
1117,106,235,True
1118,104,236,True
1119,102,237,True
1120,100,238,True
1121,98,239,True
1122,96,240,True
1123,94,241,True
1124,92,242,True
1125,90,243,True
1126,88,244,True
1127,86,245,True
1128,84,246,True
1129,82,247,True
1130,80,248,True
1131,78,249,True
1132,76,250,True
1133,74,251,True
1134,72,252,True
1135,70,253,True
1136,68,254,True
1137,66,255,True
1138,64,256,True
1139,62,257,True
1140,60,258,True
1141,58,259,True
1142,56,260,True
1143,54,261,True
1144,52,262,True
1145,50,263,True
1146,48,264,True
1147,46,265,True
1148,44,266,True
1149,42,267,True
1150,40,268,True
1151,38,269,True
1152,36,270,True
1153,34,271,True
1154,32,272,True
1155,30,273,True
1156,28,274,True
1157,26,275,True
1158,24,276,True
1159,22,277,True
1160,20,278,True
1161,18,279,True
1162,16,280,True
1163,14,281,True
1164,12,282,True
1165,10,283,True
1166,8,284,True
1167,6,285,True
1168,4,286,True
1169,2,287,True
1170,0,288,True
