Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,656,312,False
1,654,313,False
2,652,314,False
3,650,315,False
4,648,316,False
5,646,317,False
6,644,318,False
7,642,319,False
8,640,320,False
9,638,321,False
10,636,322,False
11,634,323,False
12,632,324,False
13,630,325,False
14,628,326,False
15,626,327,False
16,624,328,False
17,622,329,False
18,620,330,False
19,618,331,False
20,616,332,False
21,614,333,False
22,612,334,False
23,610,335,False
24,608,336,False
25,606,337,False
26,604,338,False
27,602,339,False
28,600,340,True
29,598,341,True
30,596,342,True
31,594,343,True
32,592,344,True
33,590,345,True
34,588,346,True
35,586,347,True
36,584,348,True
37,582,349,True
38,580,350,True
39,578,351,True
40,576,352,True
41,574,353,True
42,572,354,True
43,570,355,True
44,568,356,True
45,566,357,True
46,564,358,True
47,562,359,True
48,560,360,True
49,558,361,True
50,556,362,True
51,554,363,True
52,552,364,True
53,550,365,True
54,548,366,True
55,546,367,True
56,544,368,True
57,542,369,True
58,540,370,True
59,538,371,True
60,536,372,True
61,534,373,True
62,532,374,True
63,530,375,True
64,528,376,True
65,526,377,True
66,524,378,True
67,522,379,True
68,520,380,True
69,518,381,True
70,516,382,True
71,514,383,True
72,512,384,True
73,510,385,True
74,508,386,True
75,506,387,True
76,504,388,True
77,502,389,True
78,500,390,True
79,498,391,True
80,496,392,True
81,494,393,True
82,492,394,True
83,490,395,True
84,488,396,True
85,486,397,True
86,484,398,True
87,482,399,True
88,480,400,True
89,478,401,True
90,476,402,True
91,474,403,True
92,472,404,True
93,470,405,True
94,468,406,True
95,466,407,True
96,464,408,True
97,462,409,True
98,460,410,True
99,458,411,True
100,456,412,True
101,454,413,True
102,452,414,True
103,450,415,True
104,448,416,True
105,446,417,True
106,444,418,True
107,442,419,True
108,440,420,True
109,438,421,True
110,436,422,True
111,434,423,True
112,432,424,True
113,430,425,True
114,428,426,True
115,426,427,True
116,424,428,True
117,422,429,True
118,420,430,True
119,418,431,True
120,416,432,True
121,414,433,True
122,412,434,True
123,410,435,True
124,408,436,True
125,406,437,True
126,404,438,True
127,402,439,True
128,400,440,True
129,398,441,True
130,396,442,True
131,394,443,True
132,392,444,True
133,390,445,True
134,388,446,True
135,386,447,True
136,384,448,True
137,382,449,True
138,380,450,True
139,378,451,True
140,376,452,True
141,374,453,True
142,372,454,True
143,370,455,True
144,368,456,True
145,366,457,True
146,364,458,True
147,362,459,True
148,360,460,True
149,358,461,True
150,356,462,True
151,354,463,True
152,352,464,True
153,350,465,True
154,348,466,True
155,346,467,True
156,344,468,True
157,342,469,True
158,340,470,True
159,338,471,True
160,336,472,True
161,334,473,True
162,332,474,True
163,330,475,True
164,328,476,True
165,326,477,True
166,324,478,True
167,322,479,True
168,320,480,True
169,318,481,True
170,316,482,True
171,314,483,True
172,312,484,True
173,310,485,True
174,308,486,True
175,306,487,True
176,304,488,True
177,302,489,True
178,300,490,True
179,298,491,True
180,296,492,True
181,294,493,True
182,292,494,True
183,290,495,True
184,288,496,True
185,286,497,True
186,284,498,True
187,282,499,True
188,280,500,True
189,278,501,True
190,276,502,True
191,274,503,True
192,272,504,True
193,270,505,True
194,268,506,True
195,266,507,True
196,264,508,True
197,262,509,True
198,260,510,True
199,258,511,True
200,256,512,True
201,254,513,True
202,252,514,True
203,250,515,True
204,248,516,True
205,246,517,True
206,244,518,True
207,242,519,True
208,240,520,True
209,238,521,True
210,236,522,True
211,234,523,True
212,232,524,True
213,230,525,True
214,228,526,True
215,226,527,True
216,224,528,True
217,222,529,True
218,220,530,True
219,218,531,True
220,216,532,True
221,214,533,True
222,212,534,True
223,210,535,True
224,208,536,True
225,206,537,True
226,204,538,True
227,202,539,True
228,200,540,True
229,198,541,True
230,196,542,True
231,194,543,True
232,192,544,True
233,190,545,True
234,188,546,True
235,186,547,True
236,184,548,True
237,182,549,True
238,180,550,True
239,178,551,True
240,176,552,True
241,174,553,True
242,172,554,True
243,170,555,True
244,168,556,True
245,166,557,True
246,164,558,True
247,162,559,True
248,160,560,True
249,158,561,True
250,156,562,True
251,154,563,True
252,152,564,True
253,150,565,True
254,148,566,True
255,146,567,True
256,144,568,True
257,142,569,True
258,140,570,True
259,138,571,True
260,136,572,True
261,134,573,True
262,132,574,True
263,130,575,True
264,128,576,True
265,126,577,True
266,124,578,True
267,122,579,True
268,120,580,True
269,118,581,True
270,116,582,True
271,114,583,True
272,112,584,True
273,110,585,True
274,108,586,True
275,106,587,True
276,104,588,True
277,102,589,True
278,100,590,True
279,98,591,True
280,96,592,True
281,94,593,True
282,92,594,True
283,90,595,True
284,88,596,True
285,86,597,True
286,84,598,True
287,82,599,True
288,80,600,True
289,78,601,True
290,76,602,True
291,74,603,True
292,72,604,True
293,70,605,True
294,68,606,True
295,66,607,True
296,64,608,True
297,62,609,True
298,60,610,True
299,58,611,True
300,56,612,True
301,54,613,True
302,52,614,True
303,50,615,True
304,48,616,True
305,46,617,True
306,44,618,True
307,42,619,True
308,40,620,True
309,38,621,True
310,36,622,True
311,34,623,True
312,32,624,True
313,30,625,True
314,28,626,True
315,26,627,True
316,24,628,True
317,22,629,True
318,20,630,True
319,18,631,True
320,16,632,True
321,14,633,False
322,12,634,False
323,10,635,False
324,8,636,False
325,6,637,False
326,4,638,False
327,2,639,False
328,0,640,False
