Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,796,172,False
1,794,173,False
2,792,174,False
3,790,175,False
4,788,176,False
5,786,177,False
6,784,178,False
7,782,179,False
8,780,180,False
9,778,181,False
10,776,182,False
11,774,183,False
12,772,184,False
13,770,185,False
14,768,186,False
15,766,187,False
16,764,188,False
17,762,189,False
18,760,190,False
19,758,191,False
20,756,192,False
21,754,193,False
22,752,194,False
23,750,195,False
24,748,196,False
25,746,197,False
26,744,198,False
27,742,199,False
28,740,200,False
29,738,201,False
30,736,202,False
31,734,203,False
32,732,204,False
33,730,205,False
34,728,206,True
35,726,207,True
36,724,208,True
37,722,209,True
38,720,210,True
39,718,211,True
40,716,212,True
41,714,213,True
42,712,214,True
43,710,215,True
44,708,216,True
45,706,217,True
46,704,218,True
47,702,219,True
48,700,220,True
49,698,221,True
50,696,222,True
51,694,223,True
52,692,224,True
53,690,225,True
54,688,226,True
55,686,227,True
56,684,228,True
57,682,229,True
58,680,230,True
59,678,231,True
60,676,232,True
61,674,233,True
62,672,234,True
63,670,235,True
64,668,236,True
65,666,237,True
66,664,238,True
67,662,239,True
68,660,240,True
69,658,241,True
70,656,242,True
71,654,243,True
72,652,244,True
73,650,245,True
74,648,246,True
75,646,247,True
76,644,248,True
77,642,249,True
78,640,250,True
79,638,251,True
80,636,252,True
81,634,253,True
82,632,254,True
83,630,255,True
84,628,256,True
85,626,257,True
86,624,258,True
87,622,259,True
88,620,260,True
89,618,261,True
90,616,262,True
91,614,263,True
92,612,264,True
93,610,265,True
94,608,266,True
95,606,267,True
96,604,268,True
97,602,269,True
98,600,270,True
99,598,271,True
100,596,272,True
101,594,273,True
102,592,274,True
103,590,275,True
104,588,276,True
105,586,277,True
106,584,278,True
107,582,279,True
108,580,280,True
109,578,281,True
110,576,282,True
111,574,283,True
112,572,284,True
113,570,285,True
114,568,286,True
115,566,287,True
116,564,288,True
117,562,289,True
118,560,290,True
119,558,291,True
120,556,292,True
121,554,293,True
122,552,294,True
123,550,295,True
124,548,296,True
125,546,297,True
126,544,298,True
127,542,299,True
128,540,300,True
129,538,301,True
130,536,302,True
131,534,303,True
132,532,304,True
133,530,305,True
134,528,306,True
135,526,307,True
136,524,308,True
137,522,309,True
138,520,310,True
139,518,311,True
140,516,312,True
141,514,313,True
142,512,314,True
143,510,315,True
144,508,316,True
145,506,317,True
146,504,318,True
147,502,319,True
148,500,320,True
149,498,321,True
150,496,322,True
151,494,323,True
152,492,324,True
153,490,325,True
154,488,326,True
155,486,327,True
156,484,328,True
157,482,329,True
158,480,330,True
159,478,331,True
160,476,332,True
161,474,333,True
162,472,334,True
163,470,335,True
164,468,336,True
165,466,337,True
166,464,338,True
167,462,339,True
168,460,340,True
169,458,341,True
170,456,342,True
171,454,343,True
172,452,344,True
173,450,345,True
174,448,346,True
175,446,347,True
176,444,348,True
177,442,349,True
178,440,350,True
179,438,351,True
180,436,352,True
181,434,353,True
182,432,354,True
183,430,355,True
184,428,356,True
185,426,357,True
186,424,358,True
187,422,359,True
188,420,360,True
189,418,361,True
190,416,362,True
191,414,363,True
192,412,364,True
193,410,365,True
194,408,366,True
195,406,367,True
196,404,368,True
197,402,369,True
198,400,370,True
199,398,371,True
200,396,372,True
201,394,373,True
202,392,374,True
203,390,375,True
204,388,376,True
205,386,377,True
206,384,378,True
207,382,379,True
208,380,380,True
209,378,381,True
210,376,382,True
211,374,383,True
212,372,384,True
213,370,385,True
214,368,386,True
215,366,387,True
216,364,388,True
217,362,389,True
218,360,390,True
219,358,391,True
220,356,392,True
221,354,393,True
222,352,394,True
223,350,395,True
224,348,396,True
225,346,397,True
226,344,398,True
227,342,399,True
228,340,400,True
229,338,401,True
230,336,402,True
231,334,403,True
232,332,404,True
233,330,405,True
234,328,406,True
235,326,407,True
236,324,408,True
237,322,409,True
238,320,410,True
239,318,411,True
240,316,412,True
241,314,413,True
242,312,414,True
243,310,415,True
244,308,416,True
245,306,417,True
246,304,418,True
247,302,419,True
248,300,420,True
249,298,421,True
250,296,422,True
251,294,423,True
252,292,424,True
253,290,425,True
254,288,426,True
255,286,427,True
256,284,428,True
257,282,429,True
258,280,430,True
259,278,431,True
260,276,432,True
261,274,433,True
262,272,434,True
263,270,435,True
264,268,436,True
265,266,437,True
266,264,438,True
267,262,439,True
268,260,440,True
269,258,441,True
270,256,442,True
271,254,443,True
272,252,444,True
273,250,445,True
274,248,446,True
275,246,447,True
276,244,448,True
277,242,449,True
278,240,450,True
279,238,451,True
280,236,452,True
281,234,453,True
282,232,454,True
283,230,455,True
284,228,456,True
285,226,457,True
286,224,458,True
287,222,459,True
288,220,460,True
289,218,461,True
290,216,462,True
291,214,463,True
292,212,464,True
293,210,465,True
294,208,466,True
295,206,467,True
296,204,468,True
297,202,469,True
298,200,470,True
299,198,471,True
300,196,472,True
301,194,473,True
302,192,474,True
303,190,475,True
304,188,476,True
305,186,477,True
306,184,478,True
307,182,479,True
308,180,480,True
309,178,481,True
310,176,482,True
311,174,483,True
312,172,484,True
313,170,485,True
314,168,486,True
315,166,487,True
316,164,488,True
317,162,489,True
318,160,490,True
319,158,491,True
320,156,492,True
321,154,493,True
322,152,494,True
323,150,495,True
324,148,496,True
325,146,497,True
