Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,323,189,False
1,321,190,False
2,319,191,False
3,317,192,False
4,315,193,False
5,313,194,False
6,311,195,False
7,309,196,False
8,307,197,False
9,305,198,False
10,303,199,False
11,301,200,False
12,299,201,False
13,297,202,False
14,295,203,False
15,293,204,False
16,291,205,False
17,289,206,False
18,287,207,False
19,285,208,True
20,283,209,True
21,281,210,True
22,279,211,True
23,277,212,True
24,275,213,True
25,273,214,True
26,271,215,True
27,269,216,True
28,267,217,True
29,265,218,True
30,263,219,True
31,261,220,True
32,259,221,True
33,257,222,True
34,255,223,True
35,253,224,True
36,251,225,True
37,249,226,True
38,247,227,True
39,245,228,True
40,243,229,True
41,241,230,True
42,239,231,True
43,237,232,True
44,235,233,True
45,233,234,True
46,231,235,True
47,229,236,True
48,227,237,True
49,225,238,True
50,223,239,True
51,221,240,True
52,219,241,True
53,217,242,True
54,215,243,True
55,213,244,True
56,211,245,True
57,209,246,True
58,207,247,True
59,205,248,True
60,203,249,True
61,201,250,True
62,199,251,True
63,197,252,True
64,195,253,True
65,193,254,True
66,191,255,True
67,189,256,True
68,187,257,True
69,185,258,True
70,183,259,True
71,181,260,True
72,179,261,True
73,177,262,True
74,175,263,True
75,173,264,True
76,171,265,True
77,169,266,True
78,167,267,True
79,165,268,True
80,163,269,True
81,161,270,True
82,159,271,True
83,157,272,True
84,155,273,True
85,153,274,True
86,151,275,True
87,149,276,True
88,147,277,True
89,145,278,True
90,143,279,True
91,141,280,True
92,139,281,True
93,137,282,True
94,135,283,True
95,133,284,True
96,131,285,True
97,129,286,True
98,127,287,True
99,125,288,True
100,123,289,True
101,121,290,True
102,119,291,True
103,117,292,True
104,115,293,True
105,113,294,True
106,111,295,True
107,109,296,True
108,107,297,True
109,105,298,True
110,103,299,True
111,101,300,True
112,99,301,True
113,97,302,True
114,95,303,True
115,93,304,True
116,91,305,True
117,89,306,True
118,87,307,True
119,85,308,True
120,83,309,True
121,81,310,True
122,79,311,True
123,77,312,True
124,75,313,True
125,73,314,True
126,71,315,True
127,69,316,True
128,67,317,True
129,65,318,True
130,63,319,True
131,61,320,True
132,59,321,True
133,57,322,True
134,55,323,True
135,53,324,True
136,51,325,True
137,49,326,True
138,47,327,True
139,45,328,True
140,43,329,True
141,41,330,True
142,39,331,True
143,37,332,True
144,35,333,True
145,33,334,True
146,31,335,True
147,29,336,True
148,27,337,True
149,25,338,True
150,23,339,True
151,21,340,True
152,19,341,True
153,17,342,False
154,15,343,False
155,13,344,False
156,11,345,False
157,9,346,False
158,7,347,False
159,5,348,False
160,3,349,False
161,1,350,False
