Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
42,30,0,True
43,28,1,True
44,26,2,True
45,24,3,True
46,22,4,True
47,20,5,True
48,18,6,True
49,16,7,True
50,14,8,True
51,12,9,True
52,10,10,True
53,8,11,True
54,6,12,True
55,4,13,True
56,2,14,True
57,0,15,True
