Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,54,18,False
1,52,19,False
2,50,20,False
3,48,21,False
4,46,22,False
5,44,23,False
6,42,24,False
7,40,25,True
8,38,26,True
9,36,27,True
10,34,28,True
11,32,29,True
12,30,30,True
13,28,31,True
14,26,32,True
15,24,33,True
16,22,34,True
17,20,35,True
18,18,36,True
19,16,37,True
20,14,38,True
21,12,39,True
22,10,40,True
23,8,41,True
24,6,42,True
25,4,43,True
26,2,44,True
27,0,45,False
