Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
41,31,0,True
42,29,1,True
43,27,2,True
44,25,3,True
45,23,4,True
46,21,5,True
47,19,6,True
48,17,7,True
49,15,8,True
50,13,9,True
51,11,10,True
52,9,11,True
53,7,12,True
54,5,13,True
55,3,14,True
56,1,15,True
