Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
31,41,0,True
32,39,1,True
33,37,2,True
34,35,3,True
35,33,4,True
36,31,5,True
37,29,6,True
38,27,7,True
39,25,8,True
40,23,9,True
41,21,10,True
42,19,11,True
43,17,12,True
44,15,13,True
45,13,14,True
46,11,15,True
47,9,16,True
48,7,17,True
49,5,18,True
50,3,19,True
51,1,20,True
