Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,26,46,False
1,24,47,False
2,22,48,False
3,20,49,True
4,18,50,True
5,16,51,True
6,14,52,True
7,12,53,True
8,10,54,True
9,8,55,True
10,6,56,True
11,4,57,True
12,2,58,True
13,0,59,True
