Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
37,35,0,True
38,33,1,True
39,31,2,True
40,29,3,True
41,27,4,True
42,25,5,True
43,23,6,True
44,21,7,True
45,19,8,True
46,17,9,True
47,15,10,True
48,13,11,True
49,11,12,True
50,9,13,True
51,7,14,True
52,5,15,True
53,3,16,True
54,1,17,True
