Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
56,16,0,True
57,14,1,True
58,12,2,True
59,10,3,True
60,8,4,True
61,6,5,True
62,4,6,True
63,2,7,True
64,0,8,True
