Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,36,36,False
1,34,37,False
2,32,38,False
3,30,39,False
4,28,40,False
5,26,41,True
6,24,42,True
7,22,43,True
8,20,44,True
9,18,45,True
10,16,46,True
11,14,47,True
12,12,48,True
13,10,49,True
14,8,50,True
15,6,51,True
16,4,52,True
17,2,53,False
18,0,54,False
