Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,25,47,False
1,23,48,False
2,21,49,False
3,19,50,True
4,17,51,True
5,15,52,True
6,13,53,True
7,11,54,True
8,9,55,True
9,7,56,True
10,5,57,True
11,3,58,True
12,1,59,True
