Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
197,381,0,True
198,379,1,True
199,377,2,True
200,375,3,True
201,373,4,True
202,371,5,True
203,369,6,True
204,367,7,True
205,365,8,True
206,363,9,True
207,361,10,True
208,359,11,True
209,357,12,True
210,355,13,True
211,353,14,True
212,351,15,True
213,349,16,True
214,347,17,True
215,345,18,True
216,343,19,True
217,341,20,True
218,339,21,True
219,337,22,True
220,335,23,True
221,333,24,True
222,331,25,True
223,329,26,True
224,327,27,True
225,325,28,True
226,323,29,True
227,321,30,True
228,319,31,True
229,317,32,True
230,315,33,True
231,313,34,True
232,311,35,True
233,309,36,True
234,307,37,True
235,305,38,True
236,303,39,True
237,301,40,True
238,299,41,True
239,297,42,True
240,295,43,True
241,293,44,True
242,291,45,True
243,289,46,True
244,287,47,True
245,285,48,True
246,283,49,True
247,281,50,True
248,279,51,True
249,277,52,True
250,275,53,True
251,273,54,True
252,271,55,True
253,269,56,True
254,267,57,True
255,265,58,True
256,263,59,True
257,261,60,True
258,259,61,True
259,257,62,True
260,255,63,True
261,253,64,True
262,251,65,True
263,249,66,True
264,247,67,True
265,245,68,True
266,243,69,True
267,241,70,True
268,239,71,True
269,237,72,True
270,235,73,True
271,233,74,True
272,231,75,True
273,229,76,True
274,227,77,True
275,225,78,True
276,223,79,True
277,221,80,True
278,219,81,True
279,217,82,True
280,215,83,True
281,213,84,True
282,211,85,True
283,209,86,True
284,207,87,True
285,205,88,True
286,203,89,True
287,201,90,True
288,199,91,True
289,197,92,True
290,195,93,True
291,193,94,True
292,191,95,True
293,189,96,True
294,187,97,True
295,185,98,True
296,183,99,True
297,181,100,True
298,179,101,True
299,177,102,True
300,175,103,True
301,173,104,True
302,171,105,True
303,169,106,True
304,167,107,True
305,165,108,True
306,163,109,True
307,161,110,True
308,159,111,True
309,157,112,True
310,155,113,True
311,153,114,True
312,151,115,True
313,149,116,True
314,147,117,True
315,145,118,True
316,143,119,True
317,141,120,True
318,139,121,True
319,137,122,True
320,135,123,True
321,133,124,True
322,131,125,True
323,129,126,True
324,127,127,True
325,125,128,True
326,123,129,True
327,121,130,True
328,119,131,True
329,117,132,True
330,115,133,True
331,113,134,True
332,111,135,True
333,109,136,True
334,107,137,True
335,105,138,True
336,103,139,True
337,101,140,True
338,99,141,True
339,97,142,True
340,95,143,True
341,93,144,True
342,91,145,True
343,89,146,True
344,87,147,True
345,85,148,True
346,83,149,True
347,81,150,True
348,79,151,True
349,77,152,True
350,75,153,True
351,73,154,True
352,71,155,True
353,69,156,True
354,67,157,True
355,65,158,True
356,63,159,True
357,61,160,True
358,59,161,True
359,57,162,True
360,55,163,True
361,53,164,True
362,51,165,True
363,49,166,True
364,47,167,True
365,45,168,True
366,43,169,True
367,41,170,True
368,39,171,True
369,37,172,True
370,35,173,True
371,33,174,True
372,31,175,True
373,29,176,True
374,27,177,True
375,25,178,True
376,23,179,True
377,21,180,True
378,19,181,True
379,17,182,True
380,15,183,True
381,13,184,True
382,11,185,True
383,9,186,True
384,7,187,True
385,5,188,True
386,3,189,True
387,1,190,True
