Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
238,410,0,True
239,408,1,True
240,406,2,True
241,404,3,True
242,402,4,True
243,400,5,True
244,398,6,True
245,396,7,True
246,394,8,True
247,392,9,True
248,390,10,True
249,388,11,True
250,386,12,True
251,384,13,True
252,382,14,True
253,380,15,True
254,378,16,True
255,376,17,True
256,374,18,True
257,372,19,True
258,370,20,True
259,368,21,True
260,366,22,True
261,364,23,True
262,362,24,True
263,360,25,True
264,358,26,True
265,356,27,True
266,354,28,True
267,352,29,True
268,350,30,True
269,348,31,True
270,346,32,True
271,344,33,True
272,342,34,True
273,340,35,True
274,338,36,True
275,336,37,True
276,334,38,True
277,332,39,True
278,330,40,True
279,328,41,True
280,326,42,True
281,324,43,True
282,322,44,True
283,320,45,True
284,318,46,True
285,316,47,True
286,314,48,True
287,312,49,True
288,310,50,True
289,308,51,True
290,306,52,True
291,304,53,True
292,302,54,True
293,300,55,True
294,298,56,True
295,296,57,True
296,294,58,True
297,292,59,True
298,290,60,True
299,288,61,True
300,286,62,True
301,284,63,True
302,282,64,True
303,280,65,True
304,278,66,True
305,276,67,True
306,274,68,True
307,272,69,True
308,270,70,True
309,268,71,True
310,266,72,True
311,264,73,True
312,262,74,True
313,260,75,True
314,258,76,True
315,256,77,True
316,254,78,True
317,252,79,True
318,250,80,True
319,248,81,True
320,246,82,True
321,244,83,True
322,242,84,True
323,240,85,True
324,238,86,True
325,236,87,True
326,234,88,True
327,232,89,True
328,230,90,True
329,228,91,True
330,226,92,True
331,224,93,True
332,222,94,True
333,220,95,True
334,218,96,True
335,216,97,True
336,214,98,True
337,212,99,True
338,210,100,True
339,208,101,True
340,206,102,True
341,204,103,True
342,202,104,True
343,200,105,True
344,198,106,True
345,196,107,True
346,194,108,True
347,192,109,True
348,190,110,True
349,188,111,True
350,186,112,True
351,184,113,True
352,182,114,True
353,180,115,True
354,178,116,True
355,176,117,True
356,174,118,True
357,172,119,True
358,170,120,True
359,168,121,True
360,166,122,True
361,164,123,True
362,162,124,True
363,160,125,True
364,158,126,True
365,156,127,True
366,154,128,True
367,152,129,True
368,150,130,True
369,148,131,True
370,146,132,True
371,144,133,True
372,142,134,True
373,140,135,True
374,138,136,True
375,136,137,True
376,134,138,True
377,132,139,True
378,130,140,True
379,128,141,True
380,126,142,True
381,124,143,True
382,122,144,True
383,120,145,True
384,118,146,True
385,116,147,True
386,114,148,True
387,112,149,True
388,110,150,True
389,108,151,True
390,106,152,True
391,104,153,True
392,102,154,True
393,100,155,True
394,98,156,True
395,96,157,True
396,94,158,True
397,92,159,True
398,90,160,True
399,88,161,True
400,86,162,True
401,84,163,True
402,82,164,True
403,80,165,True
404,78,166,True
405,76,167,True
406,74,168,True
407,72,169,True
408,70,170,True
409,68,171,True
410,66,172,True
411,64,173,True
412,62,174,True
413,60,175,True
414,58,176,True
415,56,177,True
416,54,178,True
417,52,179,True
418,50,180,True
419,48,181,True
420,46,182,True
421,44,183,True
422,42,184,True
423,40,185,True
424,38,186,True
425,36,187,True
426,34,188,True
427,32,189,True
428,30,190,True
429,28,191,True
430,26,192,True
431,24,193,True
432,22,194,True
433,20,195,True
434,18,196,True
435,16,197,True
436,14,198,True
437,12,199,True
438,10,200,True
439,8,201,True
440,6,202,True
441,4,203,True
442,2,204,True
443,0,205,True
