Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,127,1,False
1,125,2,False
2,123,3,False
3,121,4,False
4,119,5,False
5,117,6,False
6,115,7,False
7,113,8,False
8,111,9,False
9,109,10,False
10,107,11,False
11,105,12,False
12,103,13,False
13,101,14,False
14,99,15,True
15,97,16,True
16,95,17,True
17,93,18,True
18,91,19,True
19,89,20,True
20,87,21,True
21,85,22,True
22,83,23,True
23,81,24,True
24,79,25,True
25,77,26,True
26,75,27,True
27,73,28,True
28,71,29,True
29,69,30,True
30,67,31,True
31,65,32,True
32,63,33,True
33,61,34,True
34,59,35,True
35,57,36,True
36,55,37,True
37,53,38,True
38,51,39,True
39,49,40,True
40,47,41,True
41,45,42,True
42,43,43,True
43,41,44,True
44,39,45,True
45,37,46,True
46,35,47,True
47,33,48,True
48,31,49,True
49,29,50,True
50,27,51,True
51,25,52,True
52,23,53,True
53,21,54,True
54,19,55,True
55,17,56,True
56,15,57,True
57,13,58,True
58,11,59,False
59,9,60,False
60,7,61,False
61,5,62,False
62,3,63,False
63,1,64,False
