Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,339,1013,False
1,337,1014,False
2,335,1015,False
3,333,1016,False
4,331,1017,False
5,329,1018,False
6,327,1019,False
7,325,1020,False
8,323,1021,False
9,321,1022,False
10,319,1023,False
11,317,1024,False
12,315,1025,True
13,313,1026,True
14,311,1027,True
15,309,1028,True
16,307,1029,True
17,305,1030,True
18,303,1031,True
19,301,1032,True
20,299,1033,True
21,297,1034,True
22,295,1035,True
23,293,1036,True
24,291,1037,True
25,289,1038,True
26,287,1039,True
27,285,1040,True
28,283,1041,True
29,281,1042,True
30,279,1043,True
31,277,1044,True
32,275,1045,True
33,273,1046,True
34,271,1047,True
35,269,1048,True
36,267,1049,True
37,265,1050,True
38,263,1051,True
39,261,1052,True
40,259,1053,True
41,257,1054,True
42,255,1055,True
43,253,1056,True
44,251,1057,True
45,249,1058,True
46,247,1059,True
47,245,1060,True
48,243,1061,True
49,241,1062,True
50,239,1063,True
51,237,1064,True
52,235,1065,True
53,233,1066,True
54,231,1067,True
55,229,1068,True
56,227,1069,True
57,225,1070,True
58,223,1071,True
59,221,1072,True
60,219,1073,True
61,217,1074,True
62,215,1075,True
63,213,1076,True
64,211,1077,True
65,209,1078,True
66,207,1079,True
67,205,1080,True
68,203,1081,True
69,201,1082,True
70,199,1083,True
71,197,1084,True
72,195,1085,True
73,193,1086,True
74,191,1087,True
75,189,1088,True
76,187,1089,True
77,185,1090,True
78,183,1091,True
79,181,1092,True
80,179,1093,True
81,177,1094,True
82,175,1095,True
83,173,1096,True
84,171,1097,True
85,169,1098,True
86,167,1099,True
87,165,1100,True
88,163,1101,True
89,161,1102,True
90,159,1103,True
91,157,1104,True
92,155,1105,True
93,153,1106,True
94,151,1107,True
95,149,1108,True
96,147,1109,True
97,145,1110,True
98,143,1111,True
99,141,1112,True
100,139,1113,True
101,137,1114,True
102,135,1115,True
103,133,1116,True
104,131,1117,True
105,129,1118,True
106,127,1119,True
107,125,1120,True
108,123,1121,True
109,121,1122,True
110,119,1123,True
111,117,1124,True
112,115,1125,True
113,113,1126,True
114,111,1127,True
115,109,1128,True
116,107,1129,True
117,105,1130,True
118,103,1131,True
119,101,1132,True
120,99,1133,True
121,97,1134,True
122,95,1135,True
123,93,1136,True
124,91,1137,True
125,89,1138,True
126,87,1139,True
127,85,1140,True
128,83,1141,True
129,81,1142,True
130,79,1143,True
131,77,1144,True
132,75,1145,True
133,73,1146,True
134,71,1147,True
135,69,1148,True
136,67,1149,True
137,65,1150,True
138,63,1151,True
139,61,1152,True
140,59,1153,True
141,57,1154,True
142,55,1155,True
143,53,1156,True
144,51,1157,True
145,49,1158,True
146,47,1159,True
147,45,1160,True
148,43,1161,True
149,41,1162,True
150,39,1163,True
151,37,1164,True
152,35,1165,True
153,33,1166,True
154,31,1167,True
155,29,1168,True
156,27,1169,True
157,25,1170,True
158,23,1171,True
159,21,1172,True
160,19,1173,True
161,17,1174,True
162,15,1175,True
163,13,1176,True
164,11,1177,True
165,9,1178,True
166,7,1179,True
167,5,1180,True
168,3,1181,True
169,1,1182,True
