Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,231,1121,False
1,229,1122,False
2,227,1123,False
3,225,1124,False
4,223,1125,False
5,221,1126,False
6,219,1127,False
7,217,1128,False
8,215,1129,True
9,213,1130,True
10,211,1131,True
11,209,1132,True
12,207,1133,True
13,205,1134,True
14,203,1135,True
15,201,1136,True
16,199,1137,True
17,197,1138,True
18,195,1139,True
19,193,1140,True
20,191,1141,True
21,189,1142,True
22,187,1143,True
23,185,1144,True
24,183,1145,True
25,181,1146,True
26,179,1147,True
27,177,1148,True
28,175,1149,True
29,173,1150,True
30,171,1151,True
31,169,1152,True
32,167,1153,True
33,165,1154,True
34,163,1155,True
35,161,1156,True
36,159,1157,True
37,157,1158,True
38,155,1159,True
39,153,1160,True
40,151,1161,True
41,149,1162,True
42,147,1163,True
43,145,1164,True
44,143,1165,True
45,141,1166,True
46,139,1167,True
47,137,1168,True
48,135,1169,True
49,133,1170,True
50,131,1171,True
51,129,1172,True
52,127,1173,True
53,125,1174,True
54,123,1175,True
55,121,1176,True
56,119,1177,True
57,117,1178,True
58,115,1179,True
59,113,1180,True
60,111,1181,True
61,109,1182,True
62,107,1183,True
63,105,1184,True
64,103,1185,True
65,101,1186,True
66,99,1187,True
67,97,1188,True
68,95,1189,True
69,93,1190,True
70,91,1191,True
71,89,1192,True
72,87,1193,True
73,85,1194,True
74,83,1195,True
75,81,1196,True
76,79,1197,True
77,77,1198,True
78,75,1199,True
79,73,1200,True
80,71,1201,True
81,69,1202,True
82,67,1203,True
83,65,1204,True
84,63,1205,True
85,61,1206,True
86,59,1207,True
87,57,1208,True
88,55,1209,True
89,53,1210,True
90,51,1211,True
91,49,1212,True
92,47,1213,True
93,45,1214,True
94,43,1215,True
95,41,1216,True
96,39,1217,True
97,37,1218,True
98,35,1219,True
99,33,1220,True
100,31,1221,True
101,29,1222,True
102,27,1223,True
103,25,1224,True
104,23,1225,True
105,21,1226,True
106,19,1227,True
107,17,1228,True
108,15,1229,True
109,13,1230,True
110,11,1231,True
111,9,1232,True
112,7,1233,True
113,5,1234,True
114,3,1235,True
115,1,1236,True
