Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
586,766,0,True
587,764,1,True
588,762,2,True
589,760,3,True
590,758,4,True
591,756,5,True
592,754,6,True
593,752,7,True
594,750,8,True
595,748,9,True
596,746,10,True
597,744,11,True
598,742,12,True
599,740,13,True
600,738,14,True
601,736,15,True
602,734,16,True
603,732,17,True
604,730,18,True
605,728,19,True
606,726,20,True
607,724,21,True
608,722,22,True
609,720,23,True
610,718,24,True
611,716,25,True
612,714,26,True
613,712,27,True
614,710,28,True
615,708,29,True
616,706,30,True
617,704,31,True
618,702,32,True
619,700,33,True
620,698,34,True
621,696,35,True
622,694,36,True
623,692,37,True
624,690,38,True
625,688,39,True
626,686,40,True
627,684,41,True
628,682,42,True
629,680,43,True
630,678,44,True
631,676,45,True
632,674,46,True
633,672,47,True
634,670,48,True
635,668,49,True
636,666,50,True
637,664,51,True
638,662,52,True
639,660,53,True
640,658,54,True
641,656,55,True
642,654,56,True
643,652,57,True
644,650,58,True
645,648,59,True
646,646,60,True
647,644,61,True
648,642,62,True
649,640,63,True
650,638,64,True
651,636,65,True
652,634,66,True
653,632,67,True
654,630,68,True
655,628,69,True
656,626,70,True
657,624,71,True
658,622,72,True
659,620,73,True
660,618,74,True
661,616,75,True
662,614,76,True
663,612,77,True
664,610,78,True
665,608,79,True
666,606,80,True
667,604,81,True
668,602,82,True
669,600,83,True
670,598,84,True
671,596,85,True
672,594,86,True
673,592,87,True
674,590,88,True
675,588,89,True
676,586,90,True
677,584,91,True
678,582,92,True
679,580,93,True
680,578,94,True
681,576,95,True
682,574,96,True
683,572,97,True
684,570,98,True
685,568,99,True
686,566,100,True
687,564,101,True
688,562,102,True
689,560,103,True
690,558,104,True
691,556,105,True
692,554,106,True
693,552,107,True
694,550,108,True
695,548,109,True
696,546,110,True
697,544,111,True
698,542,112,True
699,540,113,True
700,538,114,True
701,536,115,True
702,534,116,True
703,532,117,True
704,530,118,True
705,528,119,True
706,526,120,True
707,524,121,True
708,522,122,True
709,520,123,True
710,518,124,True
711,516,125,True
712,514,126,True
713,512,127,True
714,510,128,True
715,508,129,True
716,506,130,True
717,504,131,True
718,502,132,True
719,500,133,True
720,498,134,True
721,496,135,True
722,494,136,True
723,492,137,True
724,490,138,True
725,488,139,True
726,486,140,True
727,484,141,True
728,482,142,True
729,480,143,True
730,478,144,True
731,476,145,True
732,474,146,True
733,472,147,True
734,470,148,True
735,468,149,True
736,466,150,True
737,464,151,True
738,462,152,True
739,460,153,True
740,458,154,True
741,456,155,True
742,454,156,True
743,452,157,True
744,450,158,True
745,448,159,True
746,446,160,True
747,444,161,True
748,442,162,True
749,440,163,True
750,438,164,True
751,436,165,True
752,434,166,True
753,432,167,True
754,430,168,True
755,428,169,True
756,426,170,True
757,424,171,True
758,422,172,True
759,420,173,True
760,418,174,True
761,416,175,True
762,414,176,True
763,412,177,True
764,410,178,True
765,408,179,True
766,406,180,True
767,404,181,True
768,402,182,True
769,400,183,True
770,398,184,True
771,396,185,True
772,394,186,True
773,392,187,True
774,390,188,True
775,388,189,True
776,386,190,True
777,384,191,True
778,382,192,True
779,380,193,True
780,378,194,True
781,376,195,True
782,374,196,True
783,372,197,True
784,370,198,True
785,368,199,True
786,366,200,True
787,364,201,True
788,362,202,True
789,360,203,True
790,358,204,True
791,356,205,True
792,354,206,True
793,352,207,True
794,350,208,True
795,348,209,True
796,346,210,True
797,344,211,True
798,342,212,True
799,340,213,True
800,338,214,True
801,336,215,True
802,334,216,True
803,332,217,True
804,330,218,True
805,328,219,True
806,326,220,True
807,324,221,True
808,322,222,True
809,320,223,True
810,318,224,True
811,316,225,True
812,314,226,True
813,312,227,True
814,310,228,True
815,308,229,True
816,306,230,True
817,304,231,True
818,302,232,True
819,300,233,True
820,298,234,True
821,296,235,True
822,294,236,True
823,292,237,True
824,290,238,True
825,288,239,True
826,286,240,True
827,284,241,True
828,282,242,True
829,280,243,True
830,278,244,True
831,276,245,True
