Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
707,645,0,True
708,643,1,True
709,641,2,True
710,639,3,True
711,637,4,True
712,635,5,True
713,633,6,True
714,631,7,True
715,629,8,True
716,627,9,True
717,625,10,True
718,623,11,True
719,621,12,True
720,619,13,True
721,617,14,True
722,615,15,True
723,613,16,True
724,611,17,True
725,609,18,True
726,607,19,True
727,605,20,True
728,603,21,True
729,601,22,True
730,599,23,True
731,597,24,True
732,595,25,True
733,593,26,True
734,591,27,True
735,589,28,True
736,587,29,True
737,585,30,True
738,583,31,True
739,581,32,True
740,579,33,True
741,577,34,True
742,575,35,True
743,573,36,True
744,571,37,True
745,569,38,True
746,567,39,True
747,565,40,True
748,563,41,True
749,561,42,True
750,559,43,True
751,557,44,True
752,555,45,True
753,553,46,True
754,551,47,True
755,549,48,True
756,547,49,True
757,545,50,True
758,543,51,True
759,541,52,True
760,539,53,True
761,537,54,True
762,535,55,True
763,533,56,True
764,531,57,True
765,529,58,True
766,527,59,True
767,525,60,True
768,523,61,True
769,521,62,True
770,519,63,True
771,517,64,True
772,515,65,True
773,513,66,True
774,511,67,True
775,509,68,True
776,507,69,True
777,505,70,True
778,503,71,True
779,501,72,True
780,499,73,True
781,497,74,True
782,495,75,True
783,493,76,True
784,491,77,True
785,489,78,True
786,487,79,True
787,485,80,True
788,483,81,True
789,481,82,True
790,479,83,True
791,477,84,True
792,475,85,True
793,473,86,True
794,471,87,True
795,469,88,True
796,467,89,True
797,465,90,True
798,463,91,True
799,461,92,True
800,459,93,True
801,457,94,True
802,455,95,True
803,453,96,True
804,451,97,True
805,449,98,True
806,447,99,True
807,445,100,True
808,443,101,True
809,441,102,True
810,439,103,True
811,437,104,True
812,435,105,True
813,433,106,True
814,431,107,True
815,429,108,True
816,427,109,True
817,425,110,True
818,423,111,True
819,421,112,True
820,419,113,True
821,417,114,True
822,415,115,True
823,413,116,True
824,411,117,True
825,409,118,True
826,407,119,True
827,405,120,True
828,403,121,True
829,401,122,True
830,399,123,True
831,397,124,True
832,395,125,True
833,393,126,True
834,391,127,True
835,389,128,True
836,387,129,True
837,385,130,True
838,383,131,True
839,381,132,True
840,379,133,True
841,377,134,True
842,375,135,True
843,373,136,True
844,371,137,True
845,369,138,True
846,367,139,True
847,365,140,True
848,363,141,True
849,361,142,True
850,359,143,True
851,357,144,True
852,355,145,True
853,353,146,True
854,351,147,True
855,349,148,True
856,347,149,True
857,345,150,True
858,343,151,True
859,341,152,True
860,339,153,True
861,337,154,True
862,335,155,True
863,333,156,True
864,331,157,True
865,329,158,True
866,327,159,True
867,325,160,True
868,323,161,True
869,321,162,True
870,319,163,True
871,317,164,True
872,315,165,True
873,313,166,True
874,311,167,True
875,309,168,True
876,307,169,True
877,305,170,True
878,303,171,True
879,301,172,True
880,299,173,True
881,297,174,True
882,295,175,True
883,293,176,True
884,291,177,True
885,289,178,True
886,287,179,True
887,285,180,True
888,283,181,True
889,281,182,True
890,279,183,True
891,277,184,True
892,275,185,True
893,273,186,True
894,271,187,True
895,269,188,True
896,267,189,True
897,265,190,True
898,263,191,True
899,261,192,True
900,259,193,True
901,257,194,True
902,255,195,True
903,253,196,True
904,251,197,True
905,249,198,True
906,247,199,True
907,245,200,True
908,243,201,True
909,241,202,True
910,239,203,True
911,237,204,True
912,235,205,True
913,233,206,True
914,231,207,True
915,229,208,True
916,227,209,True
917,225,210,True
918,223,211,True
919,221,212,True
920,219,213,True
921,217,214,True
922,215,215,True
923,213,216,True
924,211,217,True
925,209,218,True
926,207,219,True
927,205,220,True
928,203,221,True
929,201,222,True
930,199,223,True
931,197,224,True
932,195,225,True
933,193,226,True
934,191,227,True
935,189,228,True
936,187,229,True
937,185,230,True
938,183,231,True
939,181,232,True
940,179,233,True
941,177,234,True
942,175,235,True
943,173,236,True
944,171,237,True
945,169,238,True
946,167,239,True
947,165,240,True
948,163,241,True
949,161,242,True
950,159,243,True
951,157,244,True
952,155,245,True
953,153,246,True
954,151,247,True
955,149,248,True
956,147,249,True
957,145,250,True
958,143,251,True
959,141,252,True
960,139,253,True
961,137,254,True
962,135,255,True
963,133,256,True
964,131,257,True
965,129,258,True
966,127,259,True
967,125,260,True
968,123,261,True
969,121,262,True
970,119,263,True
971,117,264,True
972,115,265,True
973,113,266,True
974,111,267,True
975,109,268,True
976,107,269,True
977,105,270,True
978,103,271,True
979,101,272,True
980,99,273,True
981,97,274,True
982,95,275,True
983,93,276,True
984,91,277,True
985,89,278,True
986,87,279,True
987,85,280,True
988,83,281,True
989,81,282,True
990,79,283,True
991,77,284,True
992,75,285,True
993,73,286,True
994,71,287,True
995,69,288,True
996,67,289,True
997,65,290,True
998,63,291,True
999,61,292,True
1000,59,293,True
1001,57,294,True
1002,55,295,True
1003,53,296,True
1004,51,297,True
1005,49,298,True
1006,47,299,True
1007,45,300,True
1008,43,301,True
1009,41,302,True
1010,39,303,True
1011,37,304,True
1012,35,305,True
1013,33,306,True
1014,31,307,True
1015,29,308,True
1016,27,309,True
1017,25,310,True
1018,23,311,True
1019,21,312,True
1020,19,313,True
1021,17,314,True
1022,15,315,True
1023,13,316,True
1024,11,317,True
1025,9,318,True
1026,7,319,True
1027,5,320,True
1028,3,321,True
1029,1,322,True
