Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,717,635,False
1,715,636,False
2,713,637,False
3,711,638,False
4,709,639,False
5,707,640,False
6,705,641,False
7,703,642,False
8,701,643,False
9,699,644,False
10,697,645,False
11,695,646,False
12,693,647,False
13,691,648,False
14,689,649,False
15,687,650,False
16,685,651,False
17,683,652,False
18,681,653,False
19,679,654,False
20,677,655,False
21,675,656,False
22,673,657,False
23,671,658,False
24,669,659,False
25,667,660,False
26,665,661,True
27,663,662,True
28,661,663,True
29,659,664,True
30,657,665,True
31,655,666,True
32,653,667,True
33,651,668,True
34,649,669,True
35,647,670,True
36,645,671,True
37,643,672,True
38,641,673,True
39,639,674,True
40,637,675,True
41,635,676,True
42,633,677,True
43,631,678,True
44,629,679,True
45,627,680,True
46,625,681,True
47,623,682,True
48,621,683,True
49,619,684,True
50,617,685,True
51,615,686,True
52,613,687,True
53,611,688,True
54,609,689,True
55,607,690,True
56,605,691,True
57,603,692,True
58,601,693,True
59,599,694,True
60,597,695,True
61,595,696,True
62,593,697,True
63,591,698,True
64,589,699,True
65,587,700,True
66,585,701,True
67,583,702,True
68,581,703,True
69,579,704,True
70,577,705,True
71,575,706,True
72,573,707,True
73,571,708,True
74,569,709,True
75,567,710,True
76,565,711,True
77,563,712,True
78,561,713,True
79,559,714,True
80,557,715,True
81,555,716,True
82,553,717,True
83,551,718,True
84,549,719,True
85,547,720,True
86,545,721,True
87,543,722,True
88,541,723,True
89,539,724,True
90,537,725,True
91,535,726,True
92,533,727,True
93,531,728,True
94,529,729,True
95,527,730,True
96,525,731,True
97,523,732,True
98,521,733,True
99,519,734,True
100,517,735,True
101,515,736,True
102,513,737,True
103,511,738,True
104,509,739,True
105,507,740,True
106,505,741,True
107,503,742,True
108,501,743,True
109,499,744,True
110,497,745,True
111,495,746,True
112,493,747,True
113,491,748,True
114,489,749,True
115,487,750,True
116,485,751,True
117,483,752,True
118,481,753,True
119,479,754,True
120,477,755,True
121,475,756,True
122,473,757,True
123,471,758,True
124,469,759,True
125,467,760,True
126,465,761,True
127,463,762,True
128,461,763,True
129,459,764,True
130,457,765,True
131,455,766,True
132,453,767,True
133,451,768,True
134,449,769,True
135,447,770,True
136,445,771,True
137,443,772,True
138,441,773,True
139,439,774,True
140,437,775,True
141,435,776,True
142,433,777,True
143,431,778,True
144,429,779,True
145,427,780,True
146,425,781,True
147,423,782,True
148,421,783,True
149,419,784,True
150,417,785,True
151,415,786,True
152,413,787,True
153,411,788,True
154,409,789,True
155,407,790,True
156,405,791,True
157,403,792,True
158,401,793,True
159,399,794,True
160,397,795,True
161,395,796,True
162,393,797,True
163,391,798,True
164,389,799,True
165,387,800,True
166,385,801,True
167,383,802,True
168,381,803,True
169,379,804,True
170,377,805,True
171,375,806,True
172,373,807,True
173,371,808,True
174,369,809,True
175,367,810,True
176,365,811,True
177,363,812,True
178,361,813,True
179,359,814,True
180,357,815,True
181,355,816,True
182,353,817,True
183,351,818,True
184,349,819,True
185,347,820,True
186,345,821,True
187,343,822,True
188,341,823,True
189,339,824,True
190,337,825,True
191,335,826,True
192,333,827,True
193,331,828,True
194,329,829,True
195,327,830,True
196,325,831,True
197,323,832,True
198,321,833,True
199,319,834,True
200,317,835,True
201,315,836,True
202,313,837,True
203,311,838,True
204,309,839,True
205,307,840,True
206,305,841,True
207,303,842,True
208,301,843,True
209,299,844,True
210,297,845,True
211,295,846,True
212,293,847,True
213,291,848,True
214,289,849,True
215,287,850,True
216,285,851,True
217,283,852,True
218,281,853,True
219,279,854,True
220,277,855,True
221,275,856,True
222,273,857,True
223,271,858,True
224,269,859,True
225,267,860,True
226,265,861,True
227,263,862,True
228,261,863,True
229,259,864,True
230,257,865,True
231,255,866,True
232,253,867,True
233,251,868,True
234,249,869,True
235,247,870,True
236,245,871,True
237,243,872,True
238,241,873,True
239,239,874,True
240,237,875,True
241,235,876,True
242,233,877,True
243,231,878,True
244,229,879,True
245,227,880,True
246,225,881,True
247,223,882,True
248,221,883,True
249,219,884,True
250,217,885,True
251,215,886,True
252,213,887,True
253,211,888,True
254,209,889,True
255,207,890,True
256,205,891,True
257,203,892,True
258,201,893,True
259,199,894,True
260,197,895,True
261,195,896,True
262,193,897,True
263,191,898,True
264,189,899,True
265,187,900,True
266,185,901,True
267,183,902,True
268,181,903,True
269,179,904,True
270,177,905,True
271,175,906,True
272,173,907,True
273,171,908,True
274,169,909,True
275,167,910,True
276,165,911,True
277,163,912,True
278,161,913,True
279,159,914,True
280,157,915,True
281,155,916,True
282,153,917,True
283,151,918,True
284,149,919,True
285,147,920,True
286,145,921,True
287,143,922,True
288,141,923,True
289,139,924,True
290,137,925,True
291,135,926,True
292,133,927,True
293,131,928,True
294,129,929,True
295,127,930,True
296,125,931,True
297,123,932,True
298,121,933,True
299,119,934,True
300,117,935,True
301,115,936,True
302,113,937,True
303,111,938,True
304,109,939,True
305,107,940,True
306,105,941,True
307,103,942,True
308,101,943,True
309,99,944,True
310,97,945,True
311,95,946,True
312,93,947,True
313,91,948,True
314,89,949,True
315,87,950,True
316,85,951,True
317,83,952,True
318,81,953,True
319,79,954,True
320,77,955,True
321,75,956,True
322,73,957,True
323,71,958,True
324,69,959,True
325,67,960,True
326,65,961,True
327,63,962,True
328,61,963,True
329,59,964,True
330,57,965,True
331,55,966,True
332,53,967,True
333,51,968,True
334,49,969,True
335,47,970,True
336,45,971,True
337,43,972,True
338,41,973,True
339,39,974,True
340,37,975,True
341,35,976,True
342,33,977,True
343,31,978,True
344,29,979,True
345,27,980,True
346,25,981,True
347,23,982,True
348,21,983,True
349,19,984,True
350,17,985,True
351,15,986,True
352,13,987,True
353,11,988,True
354,9,989,False
355,7,990,False
356,5,991,False
357,3,992,False
358,1,993,False
