Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
57,281,0,True
58,279,1,True
59,277,2,True
60,275,3,True
61,273,4,True
62,271,5,True
63,269,6,True
64,267,7,True
65,265,8,True
66,263,9,True
67,261,10,True
68,259,11,True
69,257,12,True
70,255,13,True
71,253,14,True
72,251,15,True
73,249,16,True
74,247,17,True
75,245,18,True
76,243,19,True
77,241,20,True
78,239,21,True
79,237,22,True
80,235,23,True
81,233,24,True
82,231,25,True
83,229,26,True
84,227,27,True
85,225,28,True
86,223,29,True
87,221,30,True
88,219,31,True
89,217,32,True
90,215,33,True
91,213,34,True
92,211,35,True
93,209,36,True
94,207,37,True
95,205,38,True
96,203,39,True
97,201,40,True
98,199,41,True
99,197,42,True
100,195,43,True
101,193,44,True
102,191,45,True
103,189,46,True
104,187,47,True
105,185,48,True
106,183,49,True
107,181,50,True
108,179,51,True
109,177,52,True
110,175,53,True
111,173,54,True
112,171,55,True
113,169,56,True
114,167,57,True
115,165,58,True
116,163,59,True
117,161,60,True
118,159,61,True
119,157,62,True
120,155,63,True
121,153,64,True
122,151,65,True
123,149,66,True
124,147,67,True
125,145,68,True
126,143,69,True
127,141,70,True
128,139,71,True
129,137,72,True
130,135,73,True
131,133,74,True
132,131,75,True
133,129,76,True
134,127,77,True
135,125,78,True
136,123,79,True
137,121,80,True
138,119,81,True
139,117,82,True
140,115,83,True
141,113,84,True
142,111,85,True
143,109,86,True
144,107,87,True
145,105,88,True
146,103,89,True
147,101,90,True
148,99,91,True
149,97,92,True
150,95,93,True
151,93,94,True
152,91,95,True
153,89,96,True
154,87,97,True
155,85,98,True
156,83,99,True
157,81,100,True
158,79,101,True
159,77,102,True
160,75,103,True
161,73,104,True
162,71,105,True
163,69,106,True
164,67,107,True
165,65,108,True
166,63,109,True
167,61,110,True
168,59,111,True
169,57,112,True
170,55,113,True
171,53,114,True
172,51,115,True
173,49,116,True
174,47,117,True
175,45,118,True
176,43,119,True
177,41,120,True
178,39,121,True
179,37,122,True
180,35,123,True
181,33,124,True
182,31,125,True
183,29,126,True
184,27,127,True
185,25,128,True
186,23,129,True
187,21,130,True
188,19,131,True
189,17,132,True
190,15,133,True
191,13,134,True
192,11,135,True
193,9,136,True
194,7,137,True
195,5,138,True
196,3,139,True
197,1,140,True
