Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
11,327,0,False
12,325,1,False
13,323,2,False
14,321,3,False
15,319,4,False
16,317,5,False
17,315,6,False
18,313,7,False
19,311,8,False
20,309,9,False
21,307,10,False
22,305,11,False
23,303,12,False
24,301,13,True
25,299,14,True
26,297,15,True
27,295,16,True
28,293,17,True
29,291,18,True
30,289,19,True
31,287,20,True
32,285,21,True
33,283,22,True
34,281,23,True
35,279,24,True
36,277,25,True
37,275,26,True
38,273,27,True
39,271,28,True
40,269,29,True
41,267,30,True
42,265,31,True
43,263,32,True
44,261,33,True
45,259,34,True
46,257,35,True
47,255,36,True
48,253,37,True
49,251,38,True
50,249,39,True
51,247,40,True
52,245,41,True
53,243,42,True
54,241,43,True
55,239,44,True
56,237,45,True
57,235,46,True
58,233,47,True
59,231,48,True
60,229,49,True
61,227,50,True
62,225,51,True
63,223,52,True
64,221,53,True
65,219,54,True
66,217,55,True
67,215,56,True
68,213,57,True
69,211,58,True
70,209,59,True
71,207,60,True
72,205,61,True
73,203,62,True
74,201,63,True
75,199,64,True
76,197,65,True
77,195,66,True
78,193,67,True
79,191,68,True
80,189,69,True
81,187,70,True
82,185,71,True
83,183,72,True
84,181,73,True
85,179,74,True
86,177,75,True
87,175,76,True
88,173,77,True
89,171,78,True
90,169,79,True
91,167,80,True
92,165,81,True
93,163,82,True
94,161,83,True
95,159,84,True
96,157,85,True
97,155,86,True
98,153,87,True
99,151,88,True
100,149,89,True
101,147,90,True
102,145,91,True
103,143,92,True
104,141,93,True
105,139,94,True
106,137,95,True
107,135,96,True
108,133,97,True
109,131,98,True
110,129,99,True
111,127,100,True
112,125,101,True
113,123,102,True
114,121,103,True
115,119,104,True
116,117,105,True
117,115,106,True
118,113,107,True
119,111,108,True
120,109,109,True
121,107,110,True
122,105,111,True
123,103,112,True
124,101,113,True
125,99,114,True
126,97,115,True
127,95,116,True
128,93,117,True
129,91,118,True
130,89,119,True
131,87,120,True
132,85,121,True
133,83,122,True
134,81,123,True
135,79,124,True
136,77,125,True
137,75,126,True
138,73,127,True
139,71,128,True
140,69,129,True
141,67,130,True
142,65,131,True
143,63,132,True
144,61,133,True
145,59,134,True
146,57,135,True
147,55,136,True
148,53,137,True
149,51,138,True
150,49,139,True
151,47,140,True
152,45,141,True
153,43,142,True
154,41,143,True
155,39,144,True
156,37,145,True
157,35,146,True
158,33,147,True
159,31,148,True
160,29,149,True
161,27,150,True
162,25,151,True
163,23,152,True
164,21,153,True
165,19,154,True
166,17,155,True
167,15,156,True
168,13,157,True
169,11,158,True
170,9,159,True
171,7,160,True
172,5,161,True
173,3,162,True
174,1,163,True
